Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
2011-12,71,10.8,16,21.2,9.8,1.06,13.52
2012-01,3.22,11.9,18.1,24.3,10.1,1.82,17.47
2012-02,74.07,13.8,18.2,22.5,13.1,0.95,11.8
2012-03,94.17,17.3,23.1,29,15.1,1.87,24.03
2012-04,25.89,20.4,26.2,32,17.2,2.38,27.76
2012-05,49.92,22.3,27.9,33.4,19.5,2.6,30.04
2012-06,9.15,24.4,30.4,36.5,20.5,2.84,38.17
2012-07,14.31,24.9,31,37.1,20.7,4.26,42.17
2012-08,11.83,25.3,31.7,38.2,20.3,5.14,46.67
2012-09,47.01,23.1,29.4,35.7,19.5,3.78,38.24
2012-10,23.17,19.8,26.2,32.5,16.2,3.33,31.8
2012-11,25.81,16,21.6,27.2,13.2,2.56,21.16
2012-12,0,13.2,19.4,25.6,9.9,2.39,19.74
2013-01,29.53,11,16.3,21.6,8.9,1.59,15.12
2013-02,0.17,13.8,20.4,27,10,2.13,23.31
2013-03,0,14.3,21,27.7,9.2,3.22,26.85
2013-04,34.05,17.7,23.7,29.6,15.3,2.31,24.52
2013-05,33.25,21.6,26.7,31.9,18.5,2.45,25.67
2013-06,19.26,24.7,30.6,36.5,21,2.92,39.13
2013-07,32.89,24.6,30.3,36,20.9,3.24,37.17
2013-08,11.22,24.7,30.8,36.8,21,3.39,40.53
2013-09,163.8,23.6,28.3,33,21.6,1.94,24.18
2013-10,5.37,19.8,25.7,31.5,17.8,2.18,25.92
2013-11,83.15,13.7,19,24.2,12,1.87,16.13
2013-12,108.43,9.5,14.7,19.9,8.8,0.9,11.78
2014-01,26.5,6.5,13.3,20.1,5.5,0.78,14.97
2014-02,13.09,10.8,16.5,22.2,10.7,0.7,13.55
2014-03,59.47,12.5,18.3,24.1,12.4,0.68,16.1
2014-04,0.97,18.1,24.3,30.4,15.6,1.79,26.86
2014-05,34.74,20.2,25.8,31.4,17,2.28,26.29
2014-06,9.21,24.9,30.3,35.8,21.4,2.92,34.88
2014-07,19.2,24.5,30.4,36.4,21.2,2.1,38.5
2014-08,129.48,25.1,31.3,37.6,21.3,3.3,43.07
2014-09,248.31,23.4,27.9,32.3,22,1.2,21.57
2014-10,29.64,19.8,25.7,31.6,18.7,1.16,24.74
2014-11,76.37,11.5,17.2,22.8,10.6,0.93,13.79
2014-12,49.56,13.6,17.9,22.3,13.3,0.75,10.52
2015-01,71.87,7.1,12.1,17.1,6.6,0.58,10.21
2015-02,28.56,10.2,16,21.7,9.8,0.94,14.39
2015-03,78.41,13.7,18.6,23.4,13.1,1.18,13.64
2015-04,139.41,21.1,25.4,29.6,19.3,2.51,18.95
2015-05,163.85,23.1,27.6,32.2,21.1,3.06,22.02
2015-06,141.68,24.2,29.2,34.2,21.8,3.22,28.37
2015-07,12.09,25.2,31,36.7,21.7,3.91,38.34
2015-08,80.59,25.3,31.5,37.7,21.3,4.84,43.03
2015-09,135.92,23.5,29,34.6,21.2,2.95,31.12
2015-10,121.46,20.6,26.6,32.6,18.9,2.41,28.13
2015-11,31.86,16.9,21.8,26.8,15.5,2.12,17
2015-12,14.44,12.7,18.9,25.1,11.9,1.76,18.3
2016-01,33.64,8.4,14.8,21.2,7,1.26,16.02
2016-02,0,11.8,19.8,27.8,8.4,2.28,27.96
2016-03,38.52,18,23.7,29.3,15.4,2.88,24.52
2016-04,19.75,20.2,26,31.8,17.6,2.9,27.49
2016-05,130.74,23.1,28.2,33.3,20.2,3.35,27.1
2016-06,79.67,24.2,29.6,35.1,21.7,3.03,31.85
2016-07,3.97,26.2,32,37.9,22.1,4.66,42.6
2016-08,46.11,25.7,31.9,38,22,4.35,43.56
2016-09,44.48,24.6,30.6,36.5,21.4,4.14,39.85
2016-10,4.2,20.5,27.3,34.1,18.2,3.23,35.07
2016-11,65.72,18.1,23.7,29.3,16.4,2.16,23.87
2016-12,19.09,13.5,18.8,24.1,12.2,1.48,15.53
2017-01,15.18,12.1,18.4,24.7,10,1.71,19.7
2017-02,18.94,15.9,22.7,29.4,13.7,1.83,26.78
2017-03,98.08,18.7,23.8,29,16.4,2.1,22.26
2017-04,23.26,19.3,25.9,32.4,16.9,2.97,30.83
2017-05,34.78,22.1,28.1,34.1,18.8,3.56,32.81
2017-06,25.57,24.9,31.1,37.3,21,4.72,42.23
2017-07,9.97,25.2,31.3,37.5,21.4,3.69,42.37
2017-08,26.39,25.7,31.8,37.8,21.4,4.81,43.23
2017-09,44.93,23.7,29.7,35.7,20.5,3.57,36.91
2017-10,99.73,18.7,24.9,31.2,16,2.04,25.49
2017-11,83.69,17,22.8,28.6,15.3,1.69,20.91
2017-12,34.6,10.8,16,21.1,10.2,0.99,13.19
2018-01,14.34,7.3,13.4,19.4,5.6,1.11,13.78
2018-02,36.96,15.3,20.4,25.5,14.6,1.35,16.02
2018-03,5.95,18.2,24,29.8,15.4,2.01,25.57
2018-04,49.65,18,23.9,29.7,16,1.77,23.21
2018-05,20.3,22.8,28.7,34.6,20.5,1.82,32.87
2018-06,287.62,26,31,36,23,2.34,33.22
2018-07,36.72,25.8,31.6,37.3,22.5,2.49,40.82
2018-08,1.97,26,32,37.9,21.9,3.9,43.98
2018-09,203.35,24.9,29.6,34.4,23.1,1.98,28.68
2018-10,67.63,20,24.3,28.6,19.5,0.93,17.4
2018-11,27.2,12.6,18,23.4,12.3,0.7,14.02
2018-12,11.9,11.3,17.8,24.2,9.6,1.29,18.19
2019-01,22.39,10.3,16.1,21.8,9.5,1.05,14.5
2019-02,9.17,13.8,18.8,23.9,13.5,0.75,13.99
2019-03,39.34,15.8,20.8,25.7,13.8,1.23,17.29
2019-04,44.42,17.7,23.9,30.1,15.6,2.44,27.26
2019-05,100.38,24.2,28.6,33,21.9,3.71,24.58
2019-06,104.36,25.6,31,36.4,22.9,3.71,34.92
2019-07,17.83,25.3,30.8,36.3,22,3.75,36.41
2019-08,26.87,26.3,32.5,38.6,22.3,4.7,46.37
2019-09,57.64,24.6,29.9,35.3,22.4,3,33.2
2019-10,31.27,19.3,26.1,32.9,18,2.77,29.85
2019-11,38.71,13,18.8,24.5,12.5,1.52,17.24
2019-12,9.05,11.3,18,24.6,10.5,1.62,18.93
2020-01,9.49,12.9,18.9,25,11.4,1.82,19.09
2020-02,2.36,11.5,17.9,24.3,10.1,1.65,18.41
2020-03,15.9,19,24.6,30.2,17,2.56,25.25
2020-04,11.93,20.8,26.4,32,18.5,2.67,28.27
2020-05,167.45,22.7,28.2,33.8,20.6,3.27,29.56
2020-06,215.01,23.7,28.8,33.9,21.8,2.77,26.95
2020-07,251.43,25.5,30.8,36.1,22.6,3.49,34.76
2020-08,38.23,24.7,30.3,35.8,22.4,2.67,34.14
2020-09,110.63,22.6,27.9,33.3,20.4,3.23,28.18
2020-10,28.68,18.6,25.3,32.1,17.2,2.85,30.53
2020-11,1.15,16.5,23.1,29.8,15.7,1.43,24.78
2020-12,11.38,8.7,16.3,23.8,7.5,1.53,19.3
