Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1895-01,6.61,1.4,7.7,13.9,-6.4,1.8,12.04
1895-02,13.72,-0.8,6.9,14.7,-7.2,2.19,12.91
1895-03,0.92,6.1,14,21.9,-6.8,4.44,22.62
1895-04,0,8.4,17.5,26.6,-4.9,6.86,31.45
1895-05,12.36,13.6,21.6,29.6,1.7,9.46,36.55
1895-06,9.6,17.2,25.3,33.4,5,11.22,44.97
1895-07,81.97,20.4,26.7,33.1,14.1,8.32,35.92
1895-08,61.91,19.7,26.2,32.7,14,6.04,34.41
1895-09,26.29,17.8,24.3,30.8,8.8,6.44,34.44
1895-10,28.84,7.9,15.7,23.5,4.3,2.91,21.76
1895-11,13.33,2.9,10.1,17.3,-3.4,2.13,14.72
1895-12,6.93,-3.8,4.7,13.3,-7.5,1.56,11.55
1896-01,5.73,0.6,8.4,16.1,-7,1.89,14.8
1896-02,4.6,1.4,8.8,16.2,-7,2.57,15.07
1896-03,0.7,6.7,14.8,23,-6.2,4.76,23.75
1896-04,1.35,9.3,18,26.6,-5,6.86,31.33
1896-05,1.13,15.6,24.2,32.7,-1.5,10.4,44.86
1896-06,18.03,19.2,27.4,35.7,6.2,13.12,52.73
1896-07,68.06,20.6,26.7,32.9,14.3,7.65,35.1
1896-08,16.41,20,26.7,33.4,12,9.82,39.11
1896-09,51.06,17.1,23.6,30.1,11.1,6.25,30.3
1896-10,45.55,10.8,17,23.1,6.3,3.02,18.58
1896-11,0.03,5.3,12.9,20.5,-4.3,2.86,18.71
1896-12,7.11,0.2,8.5,16.7,-4.7,2.26,14.24
1897-01,13.32,-1.3,5.3,11.9,-5.6,1.5,9.65
1897-02,0.75,1,9.3,17.6,-6.7,2.81,15.7
1897-03,5.96,4.7,12.9,21.1,-6.9,4.03,20.78
1897-04,7.67,8.3,17.6,26.9,-3.7,5.74,30.77
1897-05,19.06,15,23.2,31.3,2.4,8.99,38.29
1897-06,11.03,18.4,26.3,34.3,4.4,11.51,47.04
1897-07,55.1,20.7,26.9,33.1,13,7.87,37.67
1897-08,44.32,19.7,25.8,31.8,13,6.62,34.52
1897-09,70.16,16.7,22.5,28.3,12.1,5.14,26.23
1897-10,20.65,9.4,17.1,24.7,3.4,3.81,23.21
1897-11,0,2.7,12.2,21.7,-4.6,3.01,20.99
1897-12,2.59,-3,5.9,14.7,-7.5,1.67,12.55
1898-01,12.15,-2,5.5,13,-7.1,1.5,10.86
1898-02,2.76,2.6,11,19.5,-6.1,3.12,18.54
1898-03,7.72,4.1,12.3,20.6,-5.9,3.97,19.8
1898-04,17.93,11.5,18.7,25.8,-0.8,6.74,28.75
1898-05,7.72,12.2,21,29.7,-0.7,7.55,36.73
1898-06,42.95,18,25.4,32.8,7.5,9.67,42.25
1898-07,67.82,20.8,26.9,32.9,14.4,8.4,34.99
1898-08,58.25,19.8,26.1,32.4,14,7.39,34.4
1898-09,26.72,15.6,23,30.5,9.4,5.67,32.5
1898-10,0,8.5,17.6,26.8,1.6,4.71,29.05
1898-11,10.44,3.4,11.2,18.9,-3.7,2.52,17.41
1898-12,28.23,-1.8,4.1,10,-5.4,1.22,8.21
1899-01,3.53,-1.2,6.8,14.7,-8.3,1.72,12.67
1899-02,4.63,-0.4,8,16.4,-9.3,2.29,14.99
1899-03,4.18,6,14.4,22.8,-6,4.59,23.46
1899-04,5.97,9.8,17.5,25.3,-3.7,6.49,29.08
1899-05,0,13.3,21.8,30.2,-2.2,8.77,38.74
1899-06,13.64,18.6,26,33.3,5.5,12.11,44.69
1899-07,80.73,21.2,27.4,33.6,14,8.96,37.66
1899-08,15.1,21.2,27.9,34.5,11.6,9.43,42.23
1899-09,37.19,16.8,24.3,31.8,8.6,7.36,37.26
1899-10,0,9.6,17.5,25.4,1.9,4.51,26.46
1899-11,21.31,4.1,12.3,20.4,-1.2,2.39,18.21
1899-12,1.18,0.1,7.2,14.3,-6.3,1.92,12.95
1900-01,9.85,0.8,8.8,16.8,-5.5,2.01,15.07
1900-02,12.97,1.3,9.4,17.5,-6.3,2.59,16.4
1900-03,23.19,6.6,14.7,22.8,-3.3,4.24,20.57
1900-04,7.33,7.6,15.5,23.3,-5.2,6.05,24.14
1900-05,6.47,14.9,23,31.1,-1,9.1,41.6
1900-06,4.62,19.8,28.1,36.4,3.8,12.64,54.9
1900-07,42.3,20.7,27.6,34.4,11.3,10,45.21
1900-08,28.84,19.9,27.5,35,11.4,8.06,44.85
1900-09,69.74,18.3,24.8,31.3,10.2,6.52,32.77
1900-10,0.05,11,18.6,26.1,2.1,4.64,27.49
1900-11,4.3,3.5,11.9,20.3,-2.7,3.18,19.45
1900-12,0.05,-1.8,7.1,16,-7.6,1.88,14.42
1901-01,10.48,0.8,8.3,15.9,-5.6,2.03,13.81
1901-02,28.65,2.9,9.9,16.9,-1.8,2.28,13.26
1901-03,17.64,4.7,12.6,20.6,-6.4,3.82,20.54
1901-04,6.45,7.8,16.5,25.2,-4.5,6.18,27.89
1901-05,0,15.2,22.9,30.5,-0.5,10.91,39.38
1901-06,9.23,18.3,26.6,35,4.3,11.97,49.54
1901-07,80.1,20.8,27.7,34.5,12.3,9.66,43.08
1901-08,28.71,21,28,35,12,8.79,44.55
1901-09,34.56,17.4,24.7,31.9,7.7,7.25,38.4
1901-10,62.9,11.1,18.4,25.6,6.6,3,23.91
1901-11,27.17,5.4,12.9,20.4,0.1,2.36,17.92
1901-12,2.45,0,8.2,16.4,-7.2,1.97,14.78
1902-01,0.73,0.2,8.2,16.2,-7.3,2.09,14.69
1902-02,0,2.4,10.7,19,-7.9,2.89,18.29
1902-03,0.01,4.2,12.2,20.2,-7.6,3.82,20.01
1902-04,0,10.6,19.9,29.1,-4.3,7.32,36.07
1902-05,2.35,15.3,23.4,31.4,-0.4,10.17,40.92
1902-06,2.94,19.8,28.3,36.8,4.3,14.33,55.53
1902-07,35.96,19.4,26,32.5,12.3,7.49,38.63
1902-08,39.3,20.1,26.6,33.1,12.8,7.65,38.54
1902-09,26.48,16.2,23,29.7,9.9,5.24,30.13
1902-10,4.24,10.1,18.8,27.5,0.8,4.37,30.03
1902-11,14.61,4.2,12.1,19.9,-2.8,2.3,17.07
1902-12,24.96,1.2,7.9,14.6,-4.6,1.71,12.02
1903-01,12.22,0.7,7.7,14.6,-6.2,1.82,12.87
1903-02,19.03,-0.6,6.5,13.6,-6.8,1.9,11.88
1903-03,8.9,2.9,11.6,20.3,-7.1,3.66,20.19
1903-04,7.08,10.6,18.3,26,-4.1,6.72,29.12
1903-05,8.37,13.3,21.1,28.9,-0.6,8.01,35.12
1903-06,68.87,17.4,24.5,31.6,9.2,7.06,36
1903-07,11.18,21,28.4,35.9,10.7,9.77,47.99
1903-08,36.19,20.3,27,33.8,12.5,8.31,39.78
1903-09,71.74,16.5,23.4,30.2,10,5.44,31.02
1903-10,0,8.4,17.2,26,-0.9,3.88,28.42
1903-11,0,2.8,12.5,22.1,-5.7,2.81,22.89
1903-12,0,-1.2,6.9,14.9,-8.5,1.76,13.95
1904-01,0,-5.2,4.8,14.8,-10.9,1.64,13.86
1904-02,0.05,2.2,11.7,21.1,-7.9,2.93,21.6
1904-03,0,4.7,14.6,24.4,-7.4,4.63,26.91
1904-04,0,9.6,18.5,27.3,-5.4,5.82,33.77
1904-05,0.62,14,22.1,30.1,-1.8,8.88,40.49
1904-06,25.13,19.3,26.6,33.8,5.9,11.02,45.06
1904-07,33.44,21,27.8,34.7,11.9,8.68,42.42
1904-08,37.53,19.8,26.2,32.6,12.9,7.2,36.32
1904-09,76.99,16.9,22.7,28.5,11.6,4.69,26.41
1904-10,47.56,11.2,17.2,23.2,6.2,3.15,19.62
1904-11,11.24,1.5,10,18.6,-4.9,2.35,17.93
1904-12,15.19,-0.1,7.1,14.3,-4.8,1.85,11.74
1905-01,15.11,0.3,7.7,15.2,-4.5,1.88,12.78
1905-02,37.63,3,8.7,14.3,-0.2,1.83,10.41
1905-03,50.51,7,13.1,19.2,1.3,3.41,16.06
1905-04,38.5,8.6,15.7,22.8,1.2,4.35,21.12
1905-05,0,13.6,21.8,30,-1.3,9.29,36.98
1905-06,54.95,19.6,27,34.4,8.4,10.61,45.47
1905-07,51.67,19.3,26.4,33.4,12.2,7.21,40.17
1905-08,20.95,20.1,27.1,34.2,11.6,8.63,42.23
1905-09,55.03,17.8,24,30.2,10,6.29,32.4
1905-10,17,10.8,17.7,24.6,3.3,4.24,24.19
1905-11,59.8,6.5,12,17.5,3.8,1.63,12.2
1905-12,22.06,-0.9,4.9,10.8,-5.5,1.38,8.87
1906-01,15.2,-1,6.1,13.2,-6.4,1.59,11.6
1906-02,20.55,3.4,10,16.6,-3.1,2.61,14.44
1906-03,0.38,6.6,14.1,21.7,-6.2,4.51,21.97
1906-04,19.02,10,17.8,25.6,-1.5,5.4,27.44
1906-05,1.02,12.4,21.4,30.4,-2,8.25,39.98
1906-06,0,19.6,27.9,36.2,2.6,12.18,55.64
1906-07,59.08,19.9,26.3,32.8,13.2,7.3,37.25
1906-08,43.47,19.3,25.2,31,13.4,6.36,31.47
1906-09,23.18,15.8,23.6,31.3,7.7,5.91,36.26
1906-10,3.99,8.1,16.7,25.4,-0.4,3.92,28.4
1906-11,39.8,3.9,10.6,17.3,1.3,1.67,13.28
1906-12,23.52,3.3,9.6,15.9,-1.8,2.26,12.68
1907-01,9.72,3.2,10.1,17,-2.9,2.28,13.66
1907-02,0,4.6,12.7,20.7,-5.6,3.42,20.37
1907-03,0,7.4,16.3,25.1,-5.9,5.23,27.3
1907-04,7.92,10,18.3,26.6,-4.1,6.8,30.59
1907-05,6.53,12.4,20,27.6,-0.8,7.21,32.72
1907-06,15.77,17.1,25.5,33.9,3.7,9.54,46.78
1907-07,18.59,21.2,27.7,34.3,11.6,9.7,43.46
1907-08,58.28,20.9,27,33.2,14.1,7.91,37.19
1907-09,25.89,17.1,23.9,30.7,9.1,6.89,34.21
1907-10,31.41,11.3,17.7,24.1,5,3.69,22.53
1907-11,19.44,4.4,10.1,15.8,-0.6,2.31,12.66
1907-12,0,0.9,8.9,16.9,-5.6,2.3,14.82
1908-01,7.38,0.7,7.7,14.8,-6.4,1.98,13.56
1908-02,13.61,3.1,9.8,16.6,-5.1,2.59,15.05
1908-03,6.26,7.9,15.4,22.9,-5.4,5.14,24.9
1908-04,13.82,10.3,17.3,24.3,-2.6,6.36,27.06
1908-05,2.45,13.6,20.9,28.3,-1.4,8.15,35.31
1908-06,0.32,16.6,25.9,35.1,2.4,10.39,52.28
1908-07,64.23,19.9,26.2,32.5,13.3,7.55,37.02
1908-08,60,19.6,25.7,31.8,14.2,6.79,33.16
1908-09,7.77,15.6,23,30.3,7.5,5.95,35.09
1908-10,0,7.8,16.2,24.6,-1.2,3.73,27.16
1908-11,15.96,3.2,10.6,18,-3.5,2.29,17.08
1908-12,1.45,1.9,8.1,14.4,-5.2,2.21,12.68
1909-01,0,2.8,10.4,18,-5.1,2.53,17.11
1909-02,2.39,1.3,9,16.6,-6.7,2.8,15.68
1909-03,11.03,4.5,11.6,18.7,-6.1,3.71,18.6
1909-04,0,9.8,17.5,25.1,-5.5,6.11,29.76
1909-05,0,13.4,20.9,28.4,-2.7,8.2,36.6
1909-06,14,20.1,27.6,35,4.9,12.87,51.28
1909-07,35.6,21.9,28.1,34.4,12,12.31,43.46
1909-08,21.59,20.8,26.9,32.9,12.4,8.89,38.18
1909-09,29.7,16.3,23,29.6,9,5.7,32.2
1909-10,6.19,9.7,18.2,26.6,1.3,4.65,30.49
1909-11,0,5.6,13.3,21.1,-3.5,3.15,20.66
1909-12,12.18,-1.4,4.7,10.7,-6,1.5,8.9
1910-01,0,1.3,8.2,15.2,-5.6,2.22,13.43
1910-02,1.38,1.4,8.9,16.4,-8.1,2.76,15.76
1910-03,3.22,8.4,16.4,24.4,-5.5,5.68,27.92
1910-04,3.93,10.2,18.1,25.9,-4.6,6.76,31.29
1910-05,0,16.3,23.5,30.8,-1.3,11.04,42.13
1910-06,30.61,20.3,27.5,34.8,6.2,12.41,50.67
1910-07,16.9,21.9,28.9,35.8,10.2,12,50.02
1910-08,36.13,21.8,28.2,34.7,12.6,9.84,43.74
1910-09,10.4,18.9,25.6,32.3,8,8.88,40.01
1910-10,0.22,10,17.9,25.7,1.7,4.84,28.42
1910-11,9.28,4.8,12.9,21,-3,2.76,21.05
1910-12,10.51,1.4,8.2,14.9,-5.2,2.16,13.7
1911-01,7.23,2.7,9.9,17.1,-4.4,2.26,15.29
1911-02,33.45,3.4,9.1,14.7,-0.8,1.94,12.07
1911-03,16.66,9.1,15.8,22.4,-2.9,5.27,23.68
1911-04,15.66,9.1,16.7,24.4,-2.5,5.78,27.52
1911-05,0,15.7,23.2,30.7,-2.3,9.74,41.88
1911-06,24.6,19.9,26.8,33.8,5.8,11.62,45.94
1911-07,92.48,20.2,25.8,31.4,15,7.17,31.84
1911-08,14.6,21.2,27.9,34.7,10.9,9.27,46.12
1911-09,43.49,19.2,25.5,31.7,9.8,8.68,36.78
1911-10,7.12,10.5,17.6,24.8,2.6,4.51,25.41
1911-11,3.36,2.7,9.5,16.3,-4.4,2.56,14.76
1911-12,10.77,-2.5,4.1,10.8,-7.3,1.48,9.36
1912-01,0,-0.1,7.6,15.2,-8.1,2.1,14.25
1912-02,0.73,0.2,8.2,16.1,-8.2,2.65,15.78
1912-03,7.86,5.8,12.6,19.5,-4.3,4.3,19.17
1912-04,23.41,8.3,15.3,22.4,-1,4.35,21.86
1912-05,0.45,14.4,22.3,30.3,-1.7,9.45,39.89
1912-06,19.19,19,26.1,33.2,5.9,11.71,45.42
1912-07,38.46,21,27.6,34.2,11.8,10.04,43.69
1912-08,118.51,19.8,25.9,32.1,15.7,5.77,32.42
1912-09,34.26,15.4,22,28.5,10.2,4.76,28.18
1912-10,22.96,10.2,16.9,23.6,4,3.74,22.08
1912-11,16.64,2.2,9.8,17.3,-3.4,2.04,15.58
1912-12,12.12,-1.6,4.5,10.5,-6.7,1.5,9.5
1913-01,6.94,-2.6,4.6,11.8,-7.9,1.62,10.45
1913-02,20.63,1.5,7.8,14,-4,2.3,11.96
1913-03,4.44,4.2,11.4,18.6,-5.8,4,18.16
1913-04,19.49,8.4,16.3,24.2,-1.8,5.07,26.01
1913-05,0,15,22.7,30.5,-1.2,10.87,41.43
1913-06,24.18,18.3,25.4,32.5,6.3,10.68,41.45
1913-07,26.8,20.7,27.9,35,11,9.81,46.19
1913-08,20.9,19.8,26.4,32.9,11.9,9.1,39.09
1913-09,32.24,14.6,21,27.5,11.7,3.54,24.09
1913-10,0,10.3,17.7,25.1,1.9,4.82,26.2
1913-11,24.23,6.5,12.9,19.2,1.8,2.6,16.19
1913-12,30.99,0.1,5.7,11.3,-2.6,1.46,8.31
1914-01,0,1.8,9.2,16.6,-4.2,2.37,14.53
1914-02,4.27,2.5,9.5,16.6,-5.3,2.95,15.25
1914-03,2.81,4.5,12.1,19.7,-6.4,4.18,20.36
1914-04,6.56,10.6,18.2,25.9,-3.1,6.84,29.93
1914-05,28.26,15.2,22.4,29.5,4.4,8.15,34.33
1914-06,57.71,20.2,26.6,32.9,10.1,10.9,40.09
1914-07,74.83,20.1,26,31.9,15,6.49,31.26
1914-08,30.65,19.7,26.3,32.8,12.5,8.06,37.1
1914-09,15.48,17.2,23.9,30.6,9.8,7.01,33.19
1914-10,10.02,11.1,17.7,24.3,3.5,4.25,23.87
1914-11,9.96,6.4,12.8,19.1,-0.1,3.23,16.98
1914-12,72.7,1.4,6.2,11,0.6,0.97,7.04
1915-01,13.37,-0.8,5.3,11.4,-3,1.39,8.46
1915-02,16.75,2.6,9,15.3,-1.6,2.35,11.9
1915-03,34.33,3.9,10.1,16.2,-1.4,2.98,13.63
1915-04,25.92,10.3,17.3,24.4,-0.6,5.89,24.92
1915-05,0,13.8,21.3,28.8,-1.7,8.39,35.78
1915-06,0,20.1,27.8,35.5,4.5,14.53,51.78
1915-07,61.64,20.6,27.6,34.6,12.2,9.47,42.61
1915-08,27.33,19.4,25.6,31.9,12.7,8.19,32.46
1915-09,67.59,16.8,23.2,29.6,12.6,4.85,27.1
1915-10,0.73,9.3,17.7,26.2,-0.1,4.58,31.11
1915-11,0,2.9,11.6,20.4,-3.4,2.81,18.72
1915-12,7.59,0,7.2,14.4,-4.8,1.96,12.11
1916-01,11.25,3.6,10.2,16.9,-0.6,2.36,13.29
1916-02,2.21,4.2,12,19.8,-4.3,3.64,19.61
1916-03,16.42,8.4,16,23.6,-4.5,5.45,25.74
1916-04,12.81,9.9,17.4,24.9,-3,6.82,27.36
1916-05,17.91,15.2,22.9,30.6,0.6,7.92,38.71
1916-06,0,21.1,28.9,36.7,3,13.56,56.8
1916-07,36.12,21.2,27.6,34.1,10.9,10.16,46.02
1916-08,59.53,19.7,25.8,31.8,14.4,6.09,32.93
1916-09,29.25,16.6,23,29.4,11.5,5.25,27.91
1916-10,34.38,11,18.2,25.3,6.6,3.75,24.47
1916-11,8.59,2.4,10.8,19.1,-3.2,2.62,18.16
1916-12,2.21,-0.1,7.1,14.3,-6.1,1.95,11.88
1917-01,2.47,1.4,7.4,13.4,-2.5,2.13,10.6
1917-02,0,1.7,9.5,17.3,-6.2,3.04,16.53
1917-03,0,3.9,12.1,20.3,-7.5,4.19,20.82
1917-04,0,9.2,17.1,24.9,-5.3,6.94,27.8
1917-05,5.3,12.1,19.4,26.8,0.3,7.34,28
1917-06,1.67,19.7,27.3,34.8,4.3,13.41,48.55
1917-07,11.89,22.8,29.1,35.4,11.3,11.16,45.89
1917-08,68.04,19.8,26.5,33.2,14,6.75,36.78
1917-09,25.56,17.3,23.4,29.5,10.4,5.92,29.78
1917-10,0,10.1,18.3,26.5,2.5,5,27.93
1917-11,0,4.6,13,21.4,-3.8,3.23,20.83
1917-12,0,1.4,9.9,18.3,-4.5,2.63,17.08
1918-01,8.54,-1.4,5.4,12.2,-6.5,1.81,10.95
1918-02,1.98,3.9,11.2,18.5,-3.6,3.45,16.58
1918-03,0.42,6.9,13.9,20.9,-3,4.91,20.09
1918-04,0,10,17,24.1,-5.5,7,26.58
1918-05,3.67,14.2,21.6,28.9,-0.9,8.86,35.1
1918-06,21.64,20.4,27.4,34.4,6.7,14.34,46.39
1918-07,38.21,21.1,27.6,34.1,12,10.59,43.77
1918-08,46.72,19.4,27,34.5,12.6,7.18,40.49
1918-09,4.29,16.2,23.3,30.4,8.2,6.17,33.64
1918-10,27.41,11.1,18.4,25.6,4.8,4.26,25.8
1918-11,32.7,3.6,9.6,15.6,-0.1,1.85,12.21
1918-12,27.15,-0.6,5.2,11,-4.4,1.55,9.14
1919-01,1.62,-2.1,5,12,-9.2,1.67,11.3
1919-02,0,0.8,8,15.3,-6.2,2.75,13.89
1919-03,44.79,5.7,12.8,20,-0.7,3.49,17.86
1919-04,22.18,11.1,18.6,26.1,0,5.85,28.05
1919-05,4.04,15.4,22.5,29.6,-1.1,9.51,39.27
1919-06,16.37,18.5,25.7,32.9,5.5,11.31,41.73
1919-07,52.9,20.9,26.7,32.5,14.8,8.21,33.3
1919-08,27.53,20.4,27.3,34.2,11.8,9.98,41.03
1919-09,87.57,17.5,22.9,28.4,13.1,5.34,25
1919-10,24.8,12.9,18.5,24,7,4.65,20.49
1919-11,18.98,5.1,11.4,17.8,-1,2.79,15.33
1919-12,5.51,1.8,8.6,15.4,-4.4,2.45,13.61
1920-01,21.32,1.2,7.2,13.2,-3,1.88,10.69
1920-02,14.47,5.6,11.7,17.8,-1.6,3.35,14.8
1920-03,3.48,4.9,12.2,19.5,-5.2,4.13,18.44
1920-04,0,8.5,15.8,23,-6.3,6.65,23.72
1920-05,3.1,15.2,23,30.7,0.4,10.19,37.64
1920-06,53.87,18.3,25.4,32.6,9.1,8.78,36.37
1920-07,26.04,21.1,27.9,34.7,12.1,9.11,42.32
1920-08,37.9,19.6,25.3,31,12.9,6.41,31.74
1920-09,9.82,17.5,24.2,30.8,8.3,6.15,34.36
1920-10,29.23,9.6,17.1,24.6,2.5,3.8,24.41
1920-11,1.44,3.9,11,18,-3.6,2.98,16.66
1920-12,0,-1.4,6.4,14.1,-7.3,1.89,12.78
1921-01,1.88,1.7,9.1,16.5,-5.3,2.3,14.64
1921-02,3.21,2,9.8,17.5,-6.7,2.81,16.34
1921-03,5.34,7.7,15.2,22.7,-4.4,5.71,23.23
1921-04,0.69,8.6,16.4,24.1,-5.7,6.41,25.77
1921-05,7.04,14.9,22.5,30.2,0.4,9.64,36.59
1921-06,21.57,18.8,26.3,33.8,6.7,12.67,43
1921-07,42.74,21,26.7,32.4,14.6,8.1,32.76
1921-08,14.62,21,27,33,12.5,9.63,38.45
1921-09,57.85,18.3,24.9,31.5,9.8,8.5,34.55
1921-10,2.82,11.7,19.3,26.9,3.4,5.64,28
1921-11,4.46,4.3,12.5,20.7,-3.2,3.32,19.69
1921-12,6.6,3,9.6,16.2,-2.9,2.76,13.45
1922-01,7.38,-0.3,6.5,13.2,-5,2.01,10.99
1922-02,0,2.6,10.3,18,-5.5,3.32,16.53
1922-03,3.5,1.6,11.2,20.8,-8.1,3.85,20.87
1922-04,6.56,9.4,16.7,24.1,-3.9,6.45,25.33
1922-05,7.2,12.7,21.5,30.3,0.5,9.28,36.99
1922-06,4.59,17.9,26.5,35,5.2,12.36,47.45
1922-07,23.83,21.3,28.2,35,11.8,10.64,43.13
1922-08,9.85,19.1,26.9,34.7,12,9.62,41.64
1922-09,24.15,15.9,23.4,30.9,10.3,6.22,32.69
1922-10,8.44,11.2,18,24.8,4.2,4.93,23.68
1922-11,7.98,3.6,10.2,16.8,-1.8,2.61,13.8
1922-12,2.05,2.7,9.6,16.4,-3.1,2.68,13.86
1923-01,10.61,2.9,9.6,16.3,-2.4,2.37,13.4
1923-02,39.2,2.5,8.3,14,-0.5,1.84,10.16
1923-03,9.38,4.4,11.1,17.7,-4.3,3.69,15.66
1923-04,2.17,10.9,17.8,24.7,-4.3,7.66,26.37
1923-05,0,16.3,23.6,31,-0.4,11.32,38.96
1923-06,2.26,20.5,27.9,35.3,4.9,14,48.11
1923-07,28.5,21.9,28.2,34.5,12.7,10.6,40.43
1923-08,72.06,20,26.1,32.2,14.5,6.79,32.16
1923-09,12.86,16.4,23.1,29.9,10.4,5.91,29.47
1923-10,5.53,10.7,17.5,24.3,3.7,4.66,22.86
1923-11,22.08,5.5,10.9,16.2,1.4,2.49,11.69
1923-12,25.25,1.5,6,10.5,-1.6,1.66,7.36
1924-01,7.82,-1.1,5.8,12.7,-5.5,1.84,10.48
1924-02,4.14,2.2,9.6,17,-5.2,3.05,15.23
1924-03,10.66,4.3,11.2,18.1,-4.9,3.8,16.55
1924-04,8.36,9.5,16.8,24,-3.9,6.51,24.95
1924-05,0,15.6,22.7,29.8,-0.3,10.73,36.4
1924-06,0,21.8,29.6,37.4,4.7,16.33,55.76
1924-07,67.84,20.5,27.4,34.4,13.6,9.21,37.78
1924-08,17.83,21.6,28.4,35.2,11.7,11.22,43.75
1924-09,3.96,17.3,23.9,30.5,10.3,6.85,32.02
1924-10,5.8,12.1,19.3,26.6,4.1,5.54,26.93
1924-11,0.41,6.2,13.6,21,-1.3,3.7,19.52
1924-12,1.64,0.1,6,11.9,-4.6,2.02,9.52
1925-01,1.08,-2.5,5.4,13.3,-7.4,1.79,11.65
1925-02,1.62,4.3,11.9,19.6,-3.6,3.52,18.03
1925-03,0,7.5,15.7,23.9,-4.7,5.45,25.17
1925-04,0,12.2,20,27.7,-4,8.81,32.61
1925-05,14.31,15.9,23.2,30.4,2.2,9.86,36.58
1925-06,6.06,20.2,27.2,34.1,5.4,13.52,44.69
1925-07,36.04,21.9,28.4,34.9,12.9,10.64,41.68
1925-08,53.46,19.7,25.8,32,13.6,6.84,32.38
1925-09,24.05,18.3,24.8,31.2,11.3,7.16,32.22
1925-10,24.93,12.1,18.1,24.1,7.3,4.04,20.33
1925-11,3.02,3.9,11.1,18.4,-3.2,3.14,16.24
1925-12,5.51,-1.2,5,11.2,-5.1,1.74,9.2
1926-01,16.42,-1.1,4.7,10.6,-4.1,1.45,8.2
1926-02,3.12,3.3,10.9,18.6,-5.2,3.38,17.28
1926-03,38.54,6,12.3,18.5,-2,3.33,15.93
1926-04,24.12,10.3,16.4,22.4,-1.5,6.43,21.45
1926-05,20.66,14.7,21.6,28.6,3.9,7.79,30.98
1926-06,3.32,20.8,28,35.2,4.9,13.57,48.12
1926-07,81.2,21.4,27.7,34,13.9,8.9,37.73
1926-08,9.59,20.6,27.4,34.2,11.7,9.82,40.28
1926-09,62.4,19.4,25.4,31.5,11.9,8.1,32.79
1926-10,22.84,12.9,19.1,25.3,7.1,4.61,22.8
1926-11,4.43,5.1,12.1,19.1,-1.5,3.28,16.52
1926-12,24.07,1.5,7.3,13,-2.2,1.94,9.77
1927-01,1.4,1.8,9.4,17.1,-5,2.74,15.21
1927-02,4.88,5.7,12.4,19.1,-2.8,3.46,16.98
1927-03,7.88,6.1,13.3,20.5,-3.7,4.43,19.55
1927-04,0,10.7,18.3,26,-4.9,7.68,29.16
1927-05,0,16.9,24.6,32.4,-0.3,12.06,42.92
1927-06,5.8,20.1,27.3,34.4,5.4,13.18,45.51
1927-07,48.65,21.7,28.5,35.3,12.4,12.23,42.79
1927-08,35.33,20.3,26.6,32.9,13.2,9.43,35.5
1927-09,27.43,17.5,24.1,30.6,10.4,7.19,31.55
1927-10,1.12,11,18.8,26.6,2.7,5.4,27.54
1927-11,0,7.9,15.4,23,-0.6,4.46,22.32
1927-12,17.52,0.8,5.9,11,-3.3,2.04,8.36
1928-01,0,-0.1,7.8,15.6,-6.6,2.48,13.85
1928-02,20.32,2.6,9.3,15.9,-3.4,2.61,13.34
1928-03,1.02,7.5,15.1,22.7,-4.5,5.47,23.15
1928-04,4.74,6.2,15.3,24.5,-5.3,5.71,26.36
1928-05,25.87,15.5,22.4,29.3,4.2,8.54,32.69
1928-06,0.43,20.7,28.1,35.5,4.6,14.61,49.66
1928-07,23.36,22.2,28.8,35.4,12.2,11.66,43.77
1928-08,74.88,19.6,25.6,31.6,15.1,5.75,29.94
1928-09,4.09,17.1,23.6,30.1,10.4,6.39,30.18
1928-10,25.33,12.8,19.9,27,6.4,4.93,26.61
1928-11,29.47,4.7,10.8,16.8,0.4,2.41,12.96
1928-12,3.43,0.2,7.1,13.9,-5.3,2.29,11.7
1929-01,0,0.2,7.5,14.8,-6.5,2.07,12.97
1929-02,7.73,1.4,8.3,15.1,-6.1,2.92,13.14
1929-03,7.31,5.9,12.7,19.5,-4,4.37,18.1
1929-04,0,10.8,18.6,26.4,-4.8,7.83,29.94
1929-05,31.77,14.8,22,29.3,3.9,7.99,32.82
1929-06,1.04,21.2,28.7,36.2,4.8,15.39,51.67
1929-07,62.12,21.8,27.9,34.1,14,9.31,37.84
1929-08,35.9,20,26.1,32.3,13.6,7.58,33.16
1929-09,5.41,17,24,30.9,11.2,6.69,31.61
1929-10,40.04,11.6,17.6,23.7,7,4.28,19.84
1929-11,9.26,1.4,8.2,15.1,-4.1,2.32,13.24
1929-12,9.53,-0.7,6.9,14.6,-6,2.16,12.69
1930-01,4.77,-0.1,6.5,13.1,-5.3,2.17,10.74
1930-02,4.14,3.9,11.7,19.6,-5.7,3.3,18.78
1930-03,1.17,5,11.9,18.8,-5.4,4.31,17.42
1930-04,0,10.6,19.3,27.9,-3.8,8.35,32.99
1930-05,14.46,13.5,21,28.4,0.9,8.1,32.42
1930-06,12.53,20.6,27.8,35.1,5.8,13.77,47.21
1930-07,31.38,21.8,28,34.1,13.5,10.02,38.62
1930-08,31.83,21.2,27.5,33.9,12.9,9.54,38.57
1930-09,1.63,17.8,24.9,32,9.6,7.9,36.04
