Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1895-01,38.15,0.7,6.5,12.4,-0.8,1.01,8.09
1895-02,16.33,-1.3,3.9,9,-3,0.98,6.25
1895-03,52.97,7.7,14.3,20.9,4.4,2.12,15.34
1895-04,59.81,12.8,20,27.1,9.2,2.88,23.77
1895-05,104.14,16.2,22.2,28.3,14.1,2.47,22.5
1895-06,167.54,20.6,26.3,31.9,18.6,2.93,26.34
1895-07,134.69,23,28.5,34.1,20.5,3.51,27.37
1895-08,28.66,22.9,29.2,35.5,18.3,5.82,37.33
1895-09,15.36,21.3,27.6,33.9,16.7,5.24,34.01
1895-10,63.39,10.3,17.5,24.8,6.8,2.46,21.08
1895-11,112.41,6.5,12,17.5,3.9,1.26,11.05
1895-12,85.75,1.5,8.3,15.1,0,1.09,10.41
1896-01,73.74,2.7,7.8,12.9,1.7,0.99,7.7
1896-02,74.49,3.4,10.2,17,1.5,1.31,12.2
1896-03,47.76,5.8,12.6,19.3,2.8,1.85,14.37
1896-04,36.76,14.5,20.7,26.9,11.4,2.87,21.67
1896-05,84.21,19.8,25.8,31.8,16.6,3.67,28.08
1896-06,27.94,21.4,28.9,36.4,17.4,4.74,38.1
1896-07,52.3,23.4,29.9,36.4,19,5.66,36.93
1896-08,50.4,23.3,30.5,37.7,17.9,7.03,45.88
1896-09,72.94,18.3,25.5,32.8,13.8,4.46,34.29
1896-10,101.68,11.7,18.3,24.9,8.9,2.29,19.58
1896-11,35.3,9,14.5,19.9,4.8,1.63,13.47
1896-12,34.23,2.3,9.9,17.6,-0.1,1.41,13.74
1897-01,83.71,-0.6,5,10.7,-1.2,0.85,6.97
1897-02,6.15,2.7,9.6,16.6,0.9,1.28,11.84
1897-03,197.37,8.2,14.5,20.9,6.8,1.43,14.26
1897-04,69.96,10.5,17.7,24.8,7.9,2.16,20.27
1897-05,140.58,16,22.2,28.4,13.8,2.5,22.59
1897-06,95.91,20.6,26.9,33.1,17.4,3.82,30.72
1897-07,27.96,23.2,30.4,37.6,17.9,6.7,45.17
1897-08,50.32,21.6,29,36.3,17.6,4.98,41
1897-09,60.17,17.5,25.4,33.4,13,4.46,36.56
1897-10,78.57,15,21.7,28.4,11.6,3.31,24.72
1897-11,19.15,7.1,13.9,20.8,4.3,1.88,15.69
1897-12,70.25,1.6,7.1,12.6,0,1.11,8.47
1898-01,61.15,2.1,8.6,15.1,1,1.05,10.25
1898-02,51.56,3.3,10.2,17.2,0.8,1.33,12.49
1898-03,75.24,6.6,12.8,19.1,4.3,1.67,13.24
1898-04,60.93,9.7,16.4,23.2,7,2.11,17.85
1898-05,127.45,17.1,23.4,29.7,14.7,2.8,24.76
1898-06,198.86,20.4,26,31.7,18.8,2.49,24.87
1898-07,65.8,21.4,27.6,33.7,18.7,3.7,30.91
1898-08,83.66,21.1,27.7,34.3,17.9,4.13,34
1898-09,31.86,18.9,25.8,32.7,14.6,4.59,33.11
1898-10,40.27,10.7,18.7,26.7,6.6,2.86,25.31
1898-11,60.19,3.3,10.3,17.4,1.3,1.4,12.62
1898-12,68.66,-1.8,4.7,11.2,-2.8,0.92,7.91
1899-01,40.68,1.6,6.9,12.3,0,1.06,7.98
1899-02,26.99,-2.7,3.2,9.1,-4.7,0.98,6.8
1899-03,35.41,7.2,13.9,20.5,3.4,2.16,15.88
1899-04,80.24,12.6,18.1,23.6,10.2,2.25,15.86
1899-05,125.78,20,25.2,30.4,18.3,2.82,21.94
1899-06,136.89,22.3,27.3,32.4,19.8,3.55,25.36
1899-07,94.73,23.4,28.6,33.9,20.3,4.51,28.82
1899-08,1.89,24.8,31.5,38.2,18.1,9.03,47.39
1899-09,36.96,18.3,25.2,32.2,14,4.29,32.31
1899-10,89.14,15.2,21.7,28.1,12.2,3.1,23.84
1899-11,89.66,9.2,14.9,20.6,7.5,1.57,13.46
1899-12,86.44,3.5,8.7,13.8,2.1,1.12,8.37
1900-01,78.97,2.5,7.9,13.3,1.9,0.96,8.03
1900-02,29.66,-0.1,7.3,14.7,-1.4,1.1,10.74
1900-03,59.41,6.5,13,19.5,4.4,1.65,13.75
1900-04,174.92,13,18.9,24.9,10.7,2.18,18.29
1900-05,125.46,17.2,22.8,28.4,15.2,2.46,20.96
1900-06,43.63,22,28.4,34.9,17.8,4.78,35.96
1900-07,127.38,22.9,28.2,33.6,20.4,3.93,27.97
1900-08,70.36,23.1,28.4,33.7,19.6,5.1,29.72
1900-09,169.36,22.5,27.8,33,18.8,4.91,28.77
1900-10,102.34,15.7,21.7,27.8,12.8,2.94,22.24
1900-11,22.44,7.4,13.7,20.1,5.4,1.6,13.96
1900-12,12.28,2.3,8.9,15.4,0.7,1.21,10.63
1901-01,4.24,3.3,9.8,16.3,1.9,1.21,10.95
1901-02,58.75,1.1,6.9,12.7,-0.1,1.05,8.29
1901-03,62.49,5.3,13.3,21.3,2.2,1.84,17.44
1901-04,55.85,10.4,17.6,24.7,7.1,2.41,20.51
1901-05,157.47,16.6,23,29.4,14,2.75,24.85
1901-06,22.81,21.9,28.5,35.1,17.7,5.33,36.47
1901-07,37.38,23.7,30.9,38,18,7.39,46.46
1901-08,25.92,23.4,30.3,37.3,17.9,7.04,44.2
1901-09,64.81,19.2,25.8,32.3,15.3,4.39,31.04
1901-10,46.83,14.4,21.3,28.2,10.7,3.27,24.99
1901-11,56.05,7.2,13.4,19.6,5.3,1.54,13.44
1901-12,20.69,-0.5,6.4,13.3,-1.7,1.05,9.4
1902-01,25.5,-0.3,6.3,12.9,-1.6,1.05,9.03
1902-02,9.93,1.7,8.3,14.9,-0.9,1.38,10.73
1902-03,91.1,8.1,14.9,21.6,5.2,2.03,16.46
1902-04,59.31,12.7,20.1,27.4,10.1,2.38,23.83
1902-05,107.76,18.6,24.5,30.4,16.8,2.51,24.11
1902-06,34.71,21.7,28.9,36.1,18,4.59,39.72
1902-07,170.05,22.1,27.9,33.8,20,3.22,29.36
1902-08,14.1,22.7,29.8,37,17.9,5.86,43.03
1902-09,76.45,15.6,23.3,31,13.3,2.55,29.69
1902-10,88.94,11.3,19,26.8,9,2.1,23.24
1902-11,249.88,10.8,15.4,19.9,11.4,0.6,9.59
1902-12,48.49,1.6,7.3,13,0.8,0.98,8.16
1903-01,52.24,1.6,7,12.3,1.4,0.92,7.28
1903-02,167.15,1.4,6.4,11.3,2.1,0.64,6.22
1903-03,111.02,7.4,12.7,17.9,6.4,1.26,10.4
1903-04,16.8,10.7,17.9,25.1,8.1,2.14,20.48
1903-05,57.06,15.3,21.3,27.3,14,1.87,19.86
1903-06,112.83,16.7,23.2,29.8,15.5,1.98,23.99
1903-07,125.74,21.3,27.2,33.1,19.5,2.83,27.91
1903-08,24.32,21.8,28.4,35,18.2,4.63,35.51
1903-09,83.46,16.6,23.8,31.1,13.7,3.1,29.37
1903-10,103.26,10.4,17.5,24.6,8.7,1.78,19.19
1903-11,0,4.4,11.6,18.9,2.1,1.53,14.09
1903-12,15.41,0.8,8.5,16.1,-0.9,1.19,11.98
1904-01,37.99,-1.7,6.1,14,-2.8,1.01,10.43
1904-02,44.98,3.1,10.6,18.1,1.7,1.26,13.37
1904-03,64.64,7.9,16.4,24.8,5.5,1.89,21.75
1904-04,106.83,10.8,17.6,24.3,9,1.82,18.48
1904-05,114.09,15.2,21.9,28.5,13.5,2.11,23.12
1904-06,149.62,19.9,26,32.1,18.2,2.58,26.87
1904-07,40.31,21.3,28.1,35,18.2,4.04,35.46
1904-08,35.25,21.2,28.1,35.1,17.8,4.3,36.46
1904-09,79.86,19.9,26.2,32.5,16.9,3.71,29.69
1904-10,100.47,12.1,20.2,28.3,9.2,2.55,26.5
1904-11,5.04,5.3,13.3,21.4,2.8,1.71,17.3
1904-12,16.45,1.3,8.4,15.5,0.1,1.1,10.96
1905-01,67.8,-1.8,4.1,9.9,-2.1,0.82,6.74
1905-02,68.71,-3.5,2.1,7.8,-3.7,0.74,5.73
1905-03,114.69,9.3,15.8,22.3,7.7,1.62,15.91
1905-04,181.89,11.3,17.3,23.4,10.1,1.53,15.99
1905-05,206.47,18.2,23.3,28.3,17.5,1.63,18.29
1905-06,99.5,21.8,27.4,33.1,19.3,3.5,28.35
1905-07,233.16,20.8,26.6,32.4,19.8,2.09,25.48
1905-08,11.58,21.9,28.7,35.4,17.9,4.91,37.51
1905-09,64.43,18.8,26,33.2,15.3,3.8,33.62
1905-10,79.18,12,18.7,25.4,10.2,1.92,19.67
1905-11,91.66,7.2,14,20.9,6.1,1.3,14.86
1905-12,149.88,-0.4,5.4,11.1,-0.9,0.85,7.18
1906-01,45.2,0.2,7.3,14.4,-1,1.05,10.27
1906-02,60.16,1.1,8.2,15.2,-0.2,1.11,10.74
1906-03,75.53,4.3,10.6,16.8,2.3,1.46,11.67
1906-04,112.56,12.5,18.6,24.6,10.7,1.89,17.56
1906-05,167.56,15.9,22,28.2,14.8,1.7,21.07
1906-06,120.1,20.1,26.4,32.8,17.8,3.15,29.35
1906-07,135.28,21.2,27,32.7,19.8,2.53,26.54
1906-08,101.73,21.2,27.1,33,19.1,3.05,28.27
1906-09,94.84,19.7,25.7,31.6,17.3,3.18,26.73
1906-10,42.39,9.3,16.7,24.1,6.8,1.96,19.52
1906-11,59.85,5.6,12.7,19.7,4,1.39,14.29
1906-12,53.86,5.2,11.1,16.9,4.2,1.14,10.67
1907-01,35.72,6,12.2,18.3,5.1,1.12,11.67
1907-02,36.26,2.8,10.9,19,0.8,1.33,14.77
1907-03,40.17,12.4,19.4,26.3,9.4,2.57,22.03
1907-04,75.42,9.4,16.5,23.7,7.3,1.82,18.46
1907-05,184.41,13.3,19.1,24.9,13.1,1.02,15.93
1907-06,79.65,20.4,26.3,32.1,17.9,3.32,27.42
1907-07,65.46,22.3,28.3,34.4,19.2,4.17,32.52
1907-08,19.49,22.8,29.8,36.7,18,6.11,42.28
1907-09,28.79,18.4,26.3,34.1,14.3,4.26,37.83
1907-10,155.65,13.4,19.4,25.3,12.1,1.68,17.76
1907-11,157.26,4.3,11,17.7,3.4,1.12,11.98
1907-12,64.68,3.4,9.3,15.2,2.4,1.07,9.57
1908-01,22.69,1.4,8.6,15.8,0.2,1.08,11.16
1908-02,85.01,2.4,8.9,15.4,1.4,1.05,10.29
1908-03,85.03,11.4,17.8,24.1,8.8,2.22,18.11
1908-04,189.6,13.2,18.7,24.2,12,1.64,15.73
1908-05,199.96,16.4,22.5,28.5,15.6,1.58,21
1908-06,84.02,21.4,27.1,32.8,19,3.37,27.91
1908-07,82.23,21.2,27.7,34.2,18.8,3.38,32.5
1908-08,48.5,21.3,28.1,34.8,18,4.29,35.32
1908-09,52.62,17.8,24.7,31.6,14.9,3.28,29.68
1908-10,71.67,10.2,18.2,26.2,7.2,2.28,23.38
1908-11,50.97,5.5,13.6,21.6,3.9,1.41,17.18
1908-12,7.76,2.8,9.8,16.8,2,1.04,11.52
1909-01,7.3,3.7,9.7,15.6,2.7,1.11,9.86
1909-02,31.69,3.2,11.2,19.3,0.9,1.43,15.13
1909-03,35.23,6.3,14.4,22.5,3.3,1.9,18.84
1909-04,33.46,10.2,17.9,25.7,7.5,2.18,22.18
1909-05,76.15,15.1,22.6,30.2,13.1,2.23,27.58
1909-06,109.79,20.2,27.5,34.8,17.7,3.26,35.79
1909-07,19.31,24.1,31,37.9,18.5,7.23,45.59
1909-08,42.44,22.9,30.4,37.9,18,6.2,46.01
1909-09,9.36,17.6,26.3,35,13.5,4.13,41.26
1909-10,62.57,11.6,20.5,29.4,7.9,2.89,29.98
1909-11,62.89,10,16.7,23.3,9,1.39,16.67
1909-12,70.31,-2.9,3.7,10.3,-3.4,0.86,7.45
1910-01,34.24,0.9,8.2,15.5,-0.4,1.1,11.11
1910-02,56.3,-1.7,6,13.6,-2.6,0.96,10.15
1910-03,46.13,9.4,17.6,25.7,6.3,2.25,22.94
1910-04,114.19,10.6,18,25.4,8.4,1.95,20.86
1910-05,117,14.7,21.3,27.9,13.6,1.66,21.62
1910-06,46.97,19.3,26.8,34.2,16.7,3.32,35.26
1910-07,16.57,22.2,29.6,37.1,17.9,5.31,43.65
1910-08,18.14,23.6,30.9,38.1,18.2,6.79,47.34
1910-09,48.5,20.4,28.1,35.8,15.5,5.45,41.62
1910-10,24.88,11.3,19.7,28.2,7.8,2.71,27.19
1910-11,7.77,6,14.3,22.5,3.6,1.68,18.9
1910-12,47.23,1.4,8.2,15,0.5,1.03,10.18
1911-01,13.78,4.7,11.6,18.6,3.2,1.25,13.14
1911-02,85.53,6.4,12.2,18.1,5.3,1.21,11.6
1911-03,53.25,8.7,16.7,24.7,5.4,2.28,21.53
1911-04,105.69,12.3,18.3,24.3,10.6,1.88,17.17
1911-05,23.96,15.5,23.2,31,13.3,2.5,29.37
1911-06,17.86,22.1,30.1,38.1,18.2,4.97,46.78
1911-07,123.96,22.4,28.9,35.3,19.1,4.44,35.51
1911-08,93.38,22.9,29.7,36.5,18.4,5.7,40.61
1911-09,51.84,21.9,28.9,35.8,17.5,5.37,39.63
1911-10,50.96,12.9,19.7,26.5,10.6,2.28,21.45
1911-11,26.74,3.9,11.2,18.5,1.7,1.49,13.76
1911-12,117.62,1.9,7.4,12.8,1.8,0.81,7.55
1912-01,3.05,-3.6,4.5,12.5,-4.9,0.98,9.7
1912-02,44.91,-1.1,7,15.1,-2.2,1.01,11.39
1912-03,130.83,3.5,9.4,15.3,2.5,1.1,9.68
1912-04,102.75,11.6,18,24.4,10,1.8,17.91
1912-05,42.48,15.8,23.2,30.6,13.9,2.32,27.83
1912-06,89.39,18.3,25.6,32.9,16.3,2.64,31.61
1912-07,28.46,22.9,30.1,37.2,18,6.12,43.62
1912-08,138.59,22.3,28.6,34.9,18.9,4.55,34.26
1912-09,25.16,17.9,25.5,33.1,14.2,3.83,34.91
1912-10,53.83,13.3,20.6,27.9,10.5,2.56,24.63
1912-11,25.57,3.9,12.2,20.5,1.7,1.5,16.68
1912-12,59.09,1.5,6.8,12.1,1,0.93,7.26
1913-01,78.94,1,7.5,14,0.1,0.99,9.39
1913-02,48.45,0.6,6.8,12.9,-0.4,1,8.56
1913-03,37.39,3.6,11.5,19.4,1,1.59,15.31
1913-04,68.58,9.7,17.7,25.7,7.1,2.15,22.56
1913-05,96.65,15.4,22.8,30.2,13.5,2.26,27.34
1913-06,58.3,20.5,27,33.6,17.4,4.01,32.15
1913-07,78.59,22.9,29.8,36.8,18.5,5.71,41.5
1913-08,12.23,22.7,30.5,38.3,17.7,6.39,48.1
1913-09,173.46,17.4,23.2,29,16.1,2.03,21.54
1913-10,87.64,10.4,16.9,23.4,9.1,1.55,16.8
1913-11,115.67,13,17.3,21.7,12.3,1.23,11.33
1913-12,181.05,3.8,7.6,11.3,3.9,0.75,5.33
1914-01,20.39,4.3,11.2,18,2.1,1.46,12.91
1914-02,50.55,0.6,6.7,12.9,-1,1.11,8.72
1914-03,87.8,6.3,12.6,19,3.3,1.89,13.58
1914-04,157.38,11.5,17.5,23.6,9.4,1.98,16.68
1914-05,197.4,17.2,22,26.7,16.4,1.63,16.24
1914-06,21.81,23.3,29,34.7,19.1,5.78,33.32
1914-07,29.94,24.8,31.4,38,18.5,8.52,46.02
1914-08,200.67,22.9,27.8,32.7,20.5,3.74,25.45
1914-09,39.94,19.8,26,32.2,16.2,4.36,29.92
1914-10,13.95,13.3,19.5,25.8,10.6,2.48,20.07
1914-11,121.12,8.1,14.1,20.2,6.4,1.5,13.66
1914-12,108.06,1.3,4.6,7.8,1,0.81,4.04
1915-01,55.61,1.6,7.4,13.1,0.4,1.05,8.4
1915-02,64.75,5.4,11.2,16.9,3.6,1.36,10.97
1915-03,59.69,3.1,8.4,13.7,1,1.37,8.72
1915-04,158.18,13.7,19.3,24.8,11.5,2.17,17.26
1915-05,79.97,17.2,23.1,29,15,2.68,22.74
1915-06,132.39,21.6,27.3,33,18.9,3.64,28.62
1915-07,26.35,22.1,28.3,34.5,18.7,4.43,33.43
1915-08,258.94,21.4,26.9,32.4,19.6,2.83,25.87
1915-09,37.54,20.7,25.9,31.2,17.9,3.61,24.76
1915-10,73.26,12.5,20.1,27.7,9,2.84,25.23
1915-11,28.77,8.9,15.5,22.1,6.3,1.94,16.58
1915-12,59.74,3.9,10.1,16.3,2.1,1.26,10.91
1916-01,145.41,3.2,8.3,13.5,2.9,0.88,7.8
1916-02,3.41,2.6,9.3,16.1,0.1,1.42,11.55
1916-03,18.8,9.5,16.8,24.2,5.1,2.68,20.47
1916-04,174.77,12.2,17.2,22.2,10.2,1.91,13.84
1916-05,104.27,17.5,22.8,28.1,15.6,2.46,20
1916-06,96.52,21.2,26.9,32.5,18.5,3.67,27.7
1916-07,17.49,23.8,29.7,35.7,18.8,6.77,37.21
1916-08,47.8,23.5,29.3,35.1,18.6,6.69,35.73
1916-09,33.22,19.5,25.6,31.7,15.8,4.46,29.25
1916-10,80.93,13.5,20.2,26.9,10.5,2.75,22.24
1916-11,59.77,6.3,12.8,19.3,4.2,1.62,13.79
1916-12,1.81,2.4,8.9,15.3,0.4,1.29,10.67
1917-01,24.81,3.5,9.1,14.7,2.3,1.14,8.98
1917-02,30.94,3.3,9.8,16.3,0.5,1.48,11.86
1917-03,72.72,8.4,14.5,20.6,5,2.15,14.74
1917-04,121.72,11.7,17.7,23.7,9.3,2.14,17.18
1917-05,96.01,14.1,19.7,25.2,12.5,1.86,17.01
1917-06,23.68,21.2,27.4,33.7,17,4.86,32.92
1917-07,69.54,23.9,29.5,35.2,19.1,6.31,35.33
1917-08,63.15,23.4,29.2,34.9,18.8,6.06,34.85
1917-09,52.13,18.7,24.6,30.6,15.5,3.75,26.38
1917-10,5.06,9.8,17.7,25.7,5.5,2.89,23.55
1917-11,51.55,6.9,13.9,21,3.5,2.01,16.28
1917-12,0.94,0.2,5.3,10.5,-1.2,1.09,6.92
1918-01,42.01,-4.1,2.2,8.4,-5.6,0.94,6.81
1918-02,3.74,4.3,11.3,18.2,1.2,1.66,13.42
1918-03,51.35,10.2,16.7,23.3,6.5,2.52,18.31
1918-04,172.72,11.7,17.8,23.8,9.3,2.16,17.43
1918-05,78.48,18.7,23.9,29.2,16.1,3.07,21.94
1918-06,92.28,23.8,29.5,35.2,19.7,5.78,34.46
1918-07,22.59,23.8,29.9,35.9,18.5,6.98,38.74
1918-08,38.58,24.5,30.6,36.6,18.4,8.2,41.86
1918-09,90.74,16.7,22.9,29.1,13.9,3.01,24.18
1918-10,130.29,15.6,20.6,25.7,13.9,2.2,17.15
1918-11,196.37,7.7,12,16.3,7.5,0.91,8.08
1918-12,103.43,4.8,10,15.1,3.8,1.08,8.8
1919-01,64.19,2.4,7.2,12,1.3,0.98,7.11
1919-02,60.49,3.5,8.5,13.6,2.3,1.12,8.21
1919-03,80.14,8,13.8,19.5,5.5,1.8,13.12
1919-04,71.38,12.9,18.8,24.6,10.1,2.45,18.06
1919-05,120.53,16.5,21.4,26.3,15.2,1.85,16.51
1919-06,98.88,20.6,25.6,30.6,18.6,3,22.44
1919-07,92.1,23.5,28.4,33.3,20.4,4.57,27.24
1919-08,110.72,23.4,28.4,33.5,19.9,5.07,28.94
1919-09,96.34,20.3,24.8,29.3,18.2,3.12,20
1919-10,218.18,16.4,20.8,25.1,16.2,1.22,13.25
1919-11,147.22,7.3,12.5,17.6,6.5,1.21,10.48
1919-12,14.68,1.5,7,12.5,0,1.11,7.98
1920-01,113.89,1.9,6.3,10.7,1.4,0.83,5.92
1920-02,18.3,5.2,10.4,15.5,3.2,1.48,9.71
1920-03,64.36,7.7,13.9,20,4.3,2.07,14.27
1920-04,74.67,11.2,18,24.7,7.9,2.44,19.88
1920-05,188.67,18.5,23.5,28.4,17.1,2.15,19.1
1920-06,101.72,20.8,26.1,31.4,18.2,3.55,24.9
1920-07,64.67,23.2,28.7,34.3,19.4,5.11,32.01
1920-08,160.58,21.7,26.3,30.8,20.4,2.39,20.32
1920-09,53.95,20.7,25.9,31.1,18,3.84,24.88
1920-10,106.92,14.5,19.8,25.2,12.4,2.2,17.15
1920-11,63.09,6.1,11.3,16.6,4.7,1.32,10.09
1920-12,30.87,3.5,9.2,15,1.6,1.27,9.63
1921-01,69.32,5.9,11.4,16.9,4.6,1.26,10.49
1921-02,54.85,5.2,11.4,17.6,2.7,1.55,12.07
1921-03,70.92,12.2,17.8,23.4,9.8,2.27,16.09
1921-04,104.53,11.3,17.4,23.5,8.7,2.17,17.05
1921-05,52.36,17.7,23.6,29.4,14.7,3.21,23.97
1921-06,164.62,21.6,26.4,31.1,19.8,2.88,22.45
1921-07,37.34,23.7,28.9,34.2,19.8,5.38,30.94
1921-08,25.97,24.3,30.4,36.4,18.5,7.9,40.85
1921-09,25.18,22.9,28,33.1,19,5.41,29.24
1921-10,8.35,12.7,20,27.2,8.8,3.18,24.47
1921-11,31.59,9.6,16.6,23.6,6.5,2.22,18.9
1921-12,42.62,4.5,11.1,17.6,2.9,1.32,12.05
1922-01,51.58,2,6.5,10.9,1.3,0.91,6.17
1922-02,56.06,6.3,11.6,16.9,4.6,1.49,10.74
1922-03,95.15,7.3,13.5,19.7,4.5,1.83,13.65
1922-04,284.61,14,19,24,12.6,1.74,14.97
1922-05,144.3,18.7,23.8,28.9,16.5,2.74,20.74
1922-06,78.16,21.5,27,32.5,18.4,4.13,27.85
1922-07,41.62,23.5,29.3,35.2,19.1,5.97,35.25
1922-08,24.68,23.9,29.8,35.7,18.6,7.07,37.87
1922-09,16.26,20.3,26.6,32.9,15.9,5.27,32.6
1922-10,45.39,13.2,19.9,26.6,9.6,3.06,22.89
1922-11,96.72,8.9,14.2,19.5,7.2,1.49,12.07
1922-12,8.33,5.7,11.7,17.7,3.8,1.49,11.85
1923-01,88.05,6.7,13,19.4,4.3,1.55,13.56
1923-02,67.45,3.3,8,12.6,2.7,0.96,7.1
1923-03,48.88,5.5,11.8,18,2.5,1.81,12.72
1923-04,138.89,13.4,19,24.6,10.8,2.34,17.41
1923-05,43.5,17.2,22.9,28.6,14.5,2.99,22.27
1923-06,88.21,22,27.2,32.3,19.4,3.82,25.99
1923-07,18.68,24.3,29.9,35.6,18.9,7.09,36.72
1923-08,22.81,24.3,30,35.8,18.7,7.74,38.25
1923-09,83.89,20.4,25.9,31.3,17.2,4.06,26.28
1923-10,140.16,13,17.7,22.3,12.4,1.35,12.72
1923-11,56.47,7.7,13,18.3,5.9,1.55,11.25
1923-12,160.73,6.3,10.6,15,5.8,0.96,7.58
1924-01,31.38,-0.2,5.4,11,-2.1,1.01,7.4
1924-02,54.92,3.6,8.7,13.9,2,1.22,8.53
1924-03,110.06,5.6,10.6,15.5,3.4,1.52,9.57
1924-04,51.75,13.1,19,25,9.9,2.63,18.77
1924-05,102.44,15.4,21,26.7,13.5,2.37,19.11
1924-06,35.4,23,28.7,34.4,18.9,5.48,32.76
1924-07,13.21,23.3,29,34.8,18.7,5.87,34.65
1924-08,30.23,25.1,30.9,36.7,19,8.51,40.91
1924-09,88.64,18.2,24.1,30,15.2,3.5,25.4
1924-10,1.82,14,20.8,27.7,9.6,3.5,24.84
1924-11,34.23,8.6,15.1,21.6,5.9,1.99,16
1924-12,40.45,2.2,7.6,13.1,0.4,1.18,8.46
1925-01,42,0.2,6.4,12.6,-1.7,1.1,8.66
1925-02,27.26,6.1,13.2,20.3,2.7,1.98,15.72
1925-03,7.77,10.1,16.9,23.6,5.8,2.75,19.2
1925-04,85.13,16.2,22.1,28,13.1,3.12,22.48
1925-05,128.56,17.1,22.9,28.8,14.4,2.81,22.44
1925-06,25.36,24,30,36.1,19.2,6.45,38.24
1925-07,37.77,25.3,31.1,36.8,19.2,8.3,41.56
1925-08,30.79,24.2,29.8,35.4,18.9,7.17,36.4
1925-09,76.4,22.9,28.2,33.5,18.7,5.67,30.5
1925-10,111.79,12.7,17.7,22.8,11.7,1.62,13.86
1925-11,70.89,7.3,13.2,19,5,1.63,12.61
1925-12,1.55,1.6,7.6,13.5,-0.4,1.26,9.16
1926-01,106.5,1.8,6.5,11.2,0.7,0.94,6.78
1926-02,6.05,6.2,13,19.8,2.8,1.96,14.98
1926-03,105.39,7.1,12,16.8,5.2,1.56,9.93
1926-04,124.21,10.7,16.1,21.5,8.1,2.02,13.99
1926-05,102.23,16.6,22.3,28,14.3,2.62,21.2
1926-06,88.75,21.3,26.9,32.6,18.1,4.12,28.75
1926-07,169.07,22.4,27.5,32.7,20,3.46,26.05
1926-08,77.45,23.2,28.7,34.3,19.2,5.46,32.24
1926-09,54.45,21.5,26.9,32.3,17.9,4.49,28.06
1926-10,130.38,16.3,21.4,26.5,14.5,2.41,18.1
1926-11,25.28,6.3,12.3,18.4,3.5,1.76,12.58
1926-12,92.86,3.9,8.9,13.8,2.9,1.04,8.2
1927-01,43.69,3.2,8.7,14.2,1.7,1.12,9.06
1927-02,62.78,7.2,12.6,18,5.4,1.49,11.45
1927-03,111.14,8.7,14.1,19.4,6.2,1.81,12.23
1927-04,152.15,15.1,20.2,25.4,12.9,2.36,17.23
1927-05,78.18,19.5,24.8,30.1,16.9,3.21,23.19
1927-06,138.89,21.1,26.4,31.6,19.1,3.12,24.57
1927-07,123.08,23.1,28.4,33.7,19.9,4.42,29
1927-08,22.87,23.3,29,34.7,18.6,6,34.2
1927-09,85.29,19.8,25.4,31,16.8,3.72,26.12
1927-10,133.49,15.4,21.5,27.6,12,3.3,22.75
1927-11,8.99,11.5,17.5,23.5,9.5,1.96,16.6
1927-12,82.44,1.7,6.7,11.8,0.5,1.04,7.52
1928-01,18.42,3.3,9.2,15,1,1.3,9.75
1928-02,95.12,4.9,10,15.1,3.4,1.18,8.91
1928-03,31.5,9.3,15.3,21.3,5.8,2.33,15.41
1928-04,118.5,10.5,16.3,22.1,7.9,2.01,15.22
1928-05,63.72,17.1,23.2,29.4,14.3,3.16,24.38
1928-06,140.44,20.5,25.8,31.1,18.8,2.65,23.26
1928-07,85.35,23.5,28.4,33.4,20.2,4.65,27.8
1928-08,21.76,23.6,29.3,35,18.6,6.48,35.26
1928-09,20.96,18.8,24.7,30.6,15.3,4.15,26.41
1928-10,79.88,15.8,21.8,27.9,12.6,3.2,23.13
1928-11,72.72,7.5,12.3,17.1,6.1,1.33,9.79
1928-12,139.63,2.9,8.6,14.2,1.6,1.08,8.97
1929-01,79.68,1.8,7.3,12.8,0.5,1.06,8.18
1929-02,48.62,-0.4,3.4,7.2,-1,0.82,4.39
1929-03,58.12,10,15.9,21.8,6.9,2.27,15.3
1929-04,70.62,14.9,20.4,25.8,12.1,2.69,18.69
1929-05,251.07,16.8,21.7,26.6,15.9,1.65,16.61
1929-06,18.06,21.9,27.6,33.2,18.2,4.84,30.23
1929-07,27.13,23.6,29,34.4,19.4,5.78,32
1929-08,4.57,24.6,30.5,36.4,18.1,8.81,41.47
1929-09,72.47,20,25.4,30.8,16.5,4.18,25.86
1929-10,57.81,14.7,20.1,25.5,12.4,2.53,18.32
1929-11,51.53,4.9,9.2,13.6,3.7,1.17,7.51
1929-12,45.2,4,9.5,15,1.9,1.34,9.41
1930-01,33.14,-3.5,1.2,5.8,-4,0.78,4.66
1930-02,51.4,8.4,13.7,18.9,5.8,1.81,12.19
1930-03,54,6.7,12.6,18.6,3.4,2,12.98
1930-04,55.17,15.5,21.7,27.9,11.7,3.35,23.31
1930-05,262.15,17.5,21.8,26.2,16.7,1.56,14.79
1930-06,31.74,21.4,27.2,33,17.7,4.63,29.88
1930-07,7.57,24.4,30.3,36.3,18.6,7.73,39.86
1930-08,30.19,24,29.9,35.9,18.4,7.51,38.98
1930-09,48.62,20.5,26.2,32,16.7,4.58,29.11
1930-10,154.57,13.7,18.4,23.1,12.9,1.47,13.49
1930-11,61.26,8,13.3,18.6,6,1.62,11.65
