Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1986-05,50.62,13,20.8,28.6,7.2,2.42,30.14
1986-06,117.16,17.9,23.9,29.9,16.3,0.92,23.57
1986-07,54.02,19.8,27,34.2,14.2,5.07,37.63
1986-08,123.29,19,25.3,31.6,16.1,2.17,28.19
1986-09,141.15,16.1,21.7,27.3,15.7,0.64,17.17
1986-10,109.42,9.1,15.1,21.1,8.5,0.79,13.25
1986-11,52.75,1.6,8.5,15.5,0.1,1,11.54
1986-12,43.09,-0.7,4.8,10.3,-1,0.56,6.3
1987-01,10.9,-3.5,3.5,10.5,-5.7,0.97,9.66
1987-02,37.36,0.8,7.1,13.5,-0.3,0.66,10.07
1987-03,7.08,0.6,8.4,16.3,-1.8,1.01,13.8
1987-04,6.7,5.6,14.4,23.2,-0.9,2.93,24.57
1987-05,120.12,13.1,20.1,27.1,9.8,1.63,23.32
1987-06,70.34,17.5,24.1,30.7,15,1.28,26.81
1987-07,79.25,19,25.8,32.6,15.6,2.65,30.67
1987-08,86.82,18.9,25.8,32.6,15.6,3.6,32.4
1987-09,70.91,14.3,21.1,27.8,13,1.28,21.99
1987-10,8.74,8.4,16.6,24.8,6.6,1.52,21.11
1987-11,6.42,1.8,9.8,17.8,-0.4,1.21,14.56
1987-12,38.14,-3.1,4.1,11.3,-4,1.05,9.76
1988-01,5.43,-4.4,1.8,8.1,-5.3,0.55,7.35
1988-02,10.06,-2.8,5.6,14.1,-3.6,0.75,11.91
1988-03,18.62,0,9.8,19.6,-4.7,2,19.81
1988-04,41.99,6,14.7,23.5,0.5,2.61,23.55
1988-05,70.29,12.3,19.9,27.5,8.1,2.59,26.47
1988-06,46.68,17.6,24.8,32.1,12.9,4.37,34.41
1988-07,92.11,19.4,25.7,32,16.7,2.69,29.25
1988-08,41.1,18.9,25.8,32.6,16.3,2.69,32
1988-09,110.08,14.3,21.7,29.2,12.2,2.05,26.58
1988-10,0.08,8.4,16.7,24.9,6.2,1.78,22.45
1988-11,3.66,2.3,11.3,20.2,-3.4,2.71,20.27
1988-12,9.37,-2.6,5.1,12.8,-6.3,1.44,11.09
1989-01,10.04,-1.9,6.5,14.9,-7.6,1.85,14.07
1989-02,24.9,-3.1,3.8,10.6,-5.1,0.9,9.58
1989-03,15.7,2.5,12,21.5,-2.7,1.98,23.25
1989-04,1.18,9,17.9,26.7,0.9,4.1,31.27
1989-05,37.84,14,22.4,30.7,8.4,3.42,35.62
1989-06,121.47,16.2,23.1,30.1,13.8,2.15,27.35
1989-07,23.76,19.7,27,34.2,12.9,6.4,40.38
1989-08,98.2,18.9,25.5,32.1,16.4,2.57,30.46
1989-09,99.26,12.9,20.4,27.8,10.7,2.55,25.53
1989-10,0,8.7,17.7,26.6,4.4,2.93,27.45
1989-11,0,1.1,10.4,19.7,-5.9,2.64,19.94
1989-12,7.93,-6.3,1.8,9.8,-9.2,1.02,9.98
1990-01,16.08,-2.5,5.9,14.4,-6.4,1.37,13.01
1990-02,43.23,-0.4,8.2,16.7,-3.6,1.35,14.9
1990-03,23.21,3.4,10.2,17,-0.1,1.54,14.85
1990-04,44.62,7.9,15.6,23.3,5.1,1.66,21.25
1990-05,28.38,12.2,20,27.8,4.5,3.35,32.11
1990-06,14.96,20.3,28.5,36.8,12.5,8.25,49.7
1990-07,65.34,18.8,25,31.3,14.5,4.43,30.21
1990-08,65.91,18.4,25,31.6,15.1,3.45,30.92
1990-09,22.6,16.3,23,29.7,13.5,2.83,27.71
1990-10,10.71,7.7,16.1,24.4,4.8,2.2,22.14
1990-11,28.2,4.2,11.7,19.2,1.3,1.75,16.69
1990-12,10.53,-4.5,3.8,12.1,-7.7,1.17,11.68
1991-01,24.98,-3.1,3,9.1,-4,0.45,7.21
1991-02,2.51,0.2,8.9,17.6,-4,1.55,15.69
1991-03,3.8,3.4,12,20.6,-4.3,2.99,20.46
1991-04,0,7.6,16.8,26.1,0,2.68,28.43
1991-05,42.02,14.7,22.9,31.2,8.6,3.19,34.69
1991-06,90.46,18.3,25.4,32.5,14.3,2.99,33.51
1991-07,75.71,19.5,26,32.5,15.2,3.71,32.84
1991-08,64.33,18.6,25.3,32,15.7,2.42,30.48
1991-09,141.65,14.4,20,25.6,13.3,0.92,17.6
1991-10,21.76,8.5,17.1,25.7,5.3,2.17,25.48
1991-11,28.2,0.7,7.1,13.5,-0.9,0.86,10.12
1991-12,62.26,0.4,5.9,11.5,-1.1,0.79,8.17
1992-01,36.12,-1.8,4.1,10.1,-2.8,0.61,7.22
1992-02,48.99,1.6,9,16.4,-1.3,1.14,13.73
1992-03,15.22,4,12.7,21.3,0.2,1.62,19.78
1992-04,42.42,8.7,16.3,23.9,6.2,1.13,21.77
1992-05,127.5,12.8,19.4,26,9.6,2.17,22.87
1992-06,128.67,17.2,23.9,30.6,14.7,1.79,28.03
1992-07,50.75,19.7,26.7,33.8,15.3,3.56,36.42
1992-08,37.09,17.8,24.5,31.1,14.6,2.7,29.61
1992-09,23.54,14.9,22.4,30,11.5,2.63,28.94
1992-10,0,8.6,17.6,26.7,4.4,2.55,26.65
1992-11,35.48,1,8.2,15.4,-2.6,1.43,13.33
1992-12,18.38,-1.6,5.1,11.8,-3.3,0.81,9.15
1993-01,33.96,-2.9,3.5,9.8,-3,0.38,7.35
1993-02,16.69,-2.3,5.5,13.2,-3.7,0.83,11.23
1993-03,18.02,1.4,10,18.7,-2.2,1.44,17.46
1993-04,23.02,6.3,15.2,24.1,-0.6,2.99,25.32
1993-05,32.21,12.6,20.5,28.3,7.1,2.76,29.68
1993-06,22.32,18.4,25.6,32.9,11.9,4.72,36.57
1993-07,91.23,21.1,27.8,34.5,16.1,5.2,36.92
1993-08,39.23,19.5,26.7,34,14,5.64,37.6
1993-09,10.21,13.8,21.6,29.5,10,2.76,29.6
1993-10,28.37,7.2,15.3,23.5,3.4,2.02,22.95
1993-11,8.25,-0.8,7.3,15.3,-4.6,1.46,13.42
1993-12,7.35,-2.5,6.2,14.8,-6.6,1.42,13.38
1994-01,6.53,-3.4,4.9,13.1,-6.5,1.14,11.7
1994-02,4.91,-3.5,5.6,14.7,-6.7,1.28,13.84
1994-03,11.73,2.8,11.5,20.1,-2.3,2.25,19.85
1994-04,50.98,6.5,15.6,24.6,0.2,2.78,26.71
1994-05,119.43,13.7,20.3,26.8,10.8,1.67,24.18
1994-06,16.9,19.9,28,36.1,12.4,6.86,47.44
1994-07,44.24,20.1,27.8,35.5,12.6,7.13,44.54
1994-08,17.28,19.6,26.7,33.8,13.6,5.78,38.16
1994-09,34.97,14.7,22.5,30.2,10.4,3,30.69
1994-10,14.89,9.5,17.2,24.8,5.7,2.08,23.62
1994-11,21.11,3.4,10.9,18.3,0,1.6,15.27
1994-12,2.82,-0.3,7.5,15.2,-3.4,1.41,12.7
1995-01,11.45,-1.8,5.5,12.8,-4.5,1.16,11.38
1995-02,6.35,0.5,8.9,17.4,-3.4,1.66,15.93
1995-03,9.44,2.4,10.4,18.4,-2.1,1.92,18.52
1995-04,16.54,6.6,15.2,23.7,-1,3.24,25.16
1995-05,86.8,12.5,20,27.5,6.7,3.03,28.12
1995-06,47.94,17.3,24.9,32.4,11.5,3.67,37.08
1995-07,39.15,20,27.9,35.7,12,6.78,46.33
1995-08,43.7,19.9,26.5,33.1,15.3,4.35,33.91
1995-09,180.6,15.2,21.4,27.5,13,2.11,22.78
1995-10,13.27,7.6,16.5,25.4,2.6,2.62,25.16
1995-11,1.61,2.2,11,19.7,-1.8,1.93,18.03
1995-12,13.54,-2,6,13.9,-6.3,1.69,13.19
1996-01,4.99,-4.7,4.5,13.8,-9.7,1.51,13.84
1996-02,1.08,-1.1,8.2,17.5,-9.1,2.98,18.91
1996-03,1.79,-0.6,8.7,17.9,-8.5,2.51,18.82
1996-04,2.85,6.3,15.6,25,-4.8,4.95,29.1
1996-05,56.07,16.4,24.8,33.3,6.6,5.85,43.55
1996-06,71.93,18.9,26.2,33.5,13.2,4.7,37.57
1996-07,80.72,20.5,26.9,33.3,15,4.83,34.52
1996-08,109.44,19.2,25.3,31.3,15.2,3.69,29.28
1996-09,32.4,14,20.6,27.3,12,1.28,22.19
1996-10,13.5,7.8,16.2,24.7,4.4,1.94,23.15
1996-11,16.68,1.8,9.9,18,-0.9,1.34,15.77
1996-12,0,-2.5,6.4,15.4,-8.1,1.76,15.05
1997-01,11.63,-3.5,3.4,10.3,-6.9,1.15,10.42
1997-02,37.41,-0.7,5.4,11.4,-2.5,0.92,9.07
1997-03,0.94,2.5,11.9,21.3,-3.1,2.02,21.32
1997-04,125.43,5,12,18.9,2.6,1.12,15.07
1997-05,84.97,12.2,19.2,26.1,8.6,1.94,22.91
1997-06,82.89,16.8,23.4,30,13.7,2.38,27.03
1997-07,44.38,19.8,26.7,33.7,14.3,5.3,36.84
1997-08,53.32,18.9,25.8,32.7,15.3,3.3,32.43
1997-09,40.02,16.5,23.6,30.7,12.8,3.52,29.94
1997-10,29.5,8.7,16.2,23.7,5.5,1.48,20.62
1997-11,15.25,0.3,8,15.7,-2.2,1.1,13.36
1997-12,45.9,-3.5,3.2,9.9,-5.2,0.63,8.19
1998-01,0,-1.8,6.6,14.9,-3.6,0.75,11.82
1998-02,47.06,0.2,6.8,13.4,-1.6,0.67,10.04
1998-03,38.99,0.5,8.6,16.7,-2.4,1.05,15.28
1998-04,11.73,5.1,14,22.8,-1.8,2.96,22.72
1998-05,3.48,14.2,23.3,32.4,5,5.69,39.95
1998-06,26.28,18.9,27.6,36.2,8.8,8.08,50.98
1998-07,8.53,21.6,29.1,36.7,13.8,7.6,45.65
1998-08,110.56,19.1,25.5,31.9,15.2,2.81,29.62
1998-09,6.53,17.1,24.8,32.5,12.8,3.48,33.71
1998-10,65.19,11.3,18.2,25.2,7.9,1.73,21.97
1998-11,25.22,4.6,11.5,18.5,2.6,1.03,13.91
1998-12,8.55,-2.1,5.5,13,-3.4,0.66,10.6
1999-01,43.27,-1.7,6.6,14.9,-5.6,1.38,13.47
1999-02,0,0.7,10,19.4,-5.7,1.9,18.47
1999-03,29.4,2.9,10,17,-0.3,1.22,13.64
1999-04,34.48,7.6,15.6,23.6,-0.1,3.09,23.43
1999-05,130.48,12.6,19.4,26.1,8.4,1.95,22.67
1999-06,124.71,17.6,24.1,30.7,14.6,2.28,27.66
1999-07,19.09,20.3,26.8,33.3,14.9,5.49,34.08
1999-08,23.19,20.1,27.7,35.2,14.1,5.81,40.24
1999-09,49.83,14.7,21.5,28.2,11.5,2.53,25.25
1999-10,18.48,7.4,16,24.6,4.2,1.88,22.54
1999-11,0,3.8,13,22.1,-0.7,1.91,20.06
1999-12,26.19,-2.2,5.5,13.1,-5.2,0.88,11.01
2000-01,0.54,-2,6.5,15,-6.7,1.5,14.02
2000-02,1.06,0.8,10.2,19.6,-5.2,2.34,18.69
2000-03,49.58,3.5,12.1,20.8,-0.5,1.4,18.57
2000-04,64.07,8,16.3,24.5,2.6,2.6,24.73
2000-05,17.82,14.9,23.3,31.8,6.6,5.06,39.08
2000-06,193.3,17.9,23.7,29.6,15.3,2.08,23.72
2000-07,26.66,20.1,27.2,34.3,14.6,5.16,36.57
2000-08,0.89,19.7,27.4,35.1,12,7.51,42.08
2000-09,0,15,23.9,32.8,6.7,6.97,40.59
2000-10,72.61,10.8,16.9,23,8.1,1.79,18.15
2000-11,29.77,0.3,6.4,12.5,-0.6,0.47,8.45
2000-12,23.64,-4.3,2.4,9,-5.2,0.47,7.7
2001-01,31.76,-2.8,2.9,8.5,-2.5,0.33,5.94
2001-02,12.53,-0.5,7.2,14.8,0.3,0.37,10.68
2001-03,54.1,2.5,8.6,14.7,2,0.42,10.56
2001-04,6.73,8.9,17.4,25.9,4.1,2.34,26.43
2001-05,105.29,13.6,21.4,29.1,10,1.95,28.3
2001-06,4.3,19,26.7,34.4,11.2,6.3,42.14
2001-07,13.73,22,29.4,36.8,13.3,9.09,47.41
2001-08,28.74,19.8,26.6,33.5,15.1,4.47,35.46
2001-09,23.67,15.1,22.3,29.6,12.1,2.12,27.45
2001-10,0.93,7.8,16.4,25,3.8,2.43,24.07
2001-11,80.9,5.5,11.7,18,4,1.11,12.83
2001-12,4.06,-0.9,6.3,13.6,-4.2,1.05,11.36
2002-01,18.56,-2,5.8,13.6,-5.8,1.25,12.55
2002-02,20.54,-2.5,5.5,13.5,-7.4,1.52,13.02
2002-03,60.84,0.1,9.1,18.1,-5.8,2.08,17.92
2002-04,36.13,9.4,16.8,24.2,6.1,1.74,22.36
2002-05,7.03,12.8,21.1,29.4,7.3,3.29,32.08
2002-06,95.98,18.7,26,33.2,14.5,3.95,35.28
2002-07,57.83,20,26.3,32.7,15.9,3.39,32.07
2002-08,27.77,20.5,27.4,34.3,15.4,4.87,36.68
2002-09,23.99,15,22.6,30.1,12.1,2.41,28.74
2002-10,139.22,9.2,15,20.8,8.9,0.64,13.79
2002-11,13.76,1.8,8.5,15.2,-0.1,0.95,12.14
2002-12,39.94,-1,5.6,12.1,-2.9,0.94,9.73
2003-01,0,-3.2,5.5,14.1,-4.5,0.69,12.33
2003-02,0.59,-1.7,5.9,13.4,-3.7,1.03,11.96
2003-03,8.87,2.6,11.6,20.5,-1.1,1.25,19.6
2003-04,30.58,8,17,25.9,0,3.2,27.5
2003-05,44.16,13.4,21.5,29.6,6.3,3.25,32.86
2003-06,123.29,16.8,23.6,30.4,13.8,2.06,27.75
2003-07,1.09,20.4,27.6,34.9,13.6,6.19,41.97
2003-08,19.73,20.3,27.5,34.7,13,6.95,41.77
2003-09,19.83,14.4,21.3,28.3,11.4,2.34,26.02
2003-10,10.49,10.7,18.4,26.2,6.7,2.21,24.62
2003-11,10.74,3.9,10.9,17.9,0.2,1.43,14.78
2003-12,0,-2.2,6.6,15.4,-8,1.78,14.43
2004-01,50.92,-1.5,5.8,13.2,-3.2,0.99,10.48
2004-02,39.5,-1.6,5.3,12.2,-3,0.75,10.21
2004-03,43.61,6.9,13.3,19.7,3.2,1.46,16.94
2004-04,75.21,8.6,15.4,22.3,5.6,1.37,19.49
2004-05,29.36,14,22.1,30.3,8.2,2.53,34.52
2004-06,61.08,17.9,24.8,31.8,13.8,2.26,32.81
2004-07,78.08,19.6,26,32.3,15.2,3.78,33.86
2004-08,59.27,18.3,24.4,30.5,15.9,2.01,26.05
2004-09,142.17,14.9,21.4,27.8,12.6,1.86,23.67
2004-10,40.32,10.4,17,23.6,9.5,1.04,17.23
2004-11,134.34,3.6,8.8,14,4,0.34,7.92
2004-12,14.48,-2.3,5.5,13.3,-3.9,0.78,11.54
2005-01,40.98,-0.2,6.6,13.4,-0.6,0.54,10.05
2005-02,32.42,1.6,7.4,13.3,0.4,0.54,9.59
2005-03,20.78,2.2,10,17.9,-1.3,1.24,15.54
2005-04,6.27,6.4,15,23.5,0.3,2.18,23.51
2005-05,49.99,13.4,19.9,26.4,9.4,2.22,25.56
2005-06,70.63,18.6,25.8,33.1,12.8,4.53,36.74
2005-07,57.51,19.4,26.3,33.2,14.8,3.62,34.66
2005-08,55.64,18.7,24.9,31.1,16.3,1.7,26.65
2005-09,25.07,16.5,24.2,31.9,13,2.79,32.51
2005-10,56.8,9.7,16.7,23.6,8.3,1.12,19.06
2005-11,0,1.8,11.1,20.3,-4,1.99,20.14
2005-12,0.98,-3.4,5.1,13.6,-8.8,1.62,13.73
2006-01,0,-1.2,8.3,17.8,-9.6,2.44,17.8
2006-02,0.86,-2.1,6.9,15.9,-8.7,1.72,15.94
2006-03,36.59,4.1,11.8,19.6,-3.6,2.57,19.59
2006-04,16.37,9.9,18.6,27.3,0.9,4,31.03
2006-05,46.22,14.6,23,31.4,5.6,4.95,39.69
2006-06,20.64,18.7,26.5,34.2,9.5,6.8,44.05
2006-07,12.39,20.7,27.8,34.9,12.3,7.88,43.1
2006-08,64.53,20.3,26.7,33,15.3,4.21,34.72
2006-09,117.31,14,20.3,26.5,10.7,2.36,21.45
2006-10,43.44,9.3,16.2,23.1,6.6,1.7,19.09
2006-11,6.08,2.7,11.2,19.7,-1.1,1.67,17.54
2006-12,46.77,-2.2,4.9,12,-4.6,0.91,10.35
2007-01,30.95,-3.5,1.9,7.3,-4.9,0.68,6.35
2007-02,4.33,-2.6,5.9,14.3,-4.7,0.82,13.73
2007-03,165.01,5.7,13,20.3,1.8,1.28,16.28
2007-04,36.16,5.4,12.8,20.2,2.6,1.44,17.58
2007-05,128.59,13,18.7,24.5,10.8,1.23,18.73
2007-06,81.14,16.8,23.3,29.9,14,1.88,26.82
2007-07,30.46,18.6,24.9,31.2,15.5,2.05,28.83
2007-08,41.58,19.6,26.1,32.5,16.5,2.5,31.96
2007-09,69.24,16.5,23.1,29.7,14.6,1.59,25.34
2007-10,1.23,8.7,17.9,27,5,1.84,27.36
2007-11,3.48,1.8,10.1,18.5,-1.9,1.46,17.75
2007-12,31.15,-1.8,5.6,13,-4.2,0.68,11.52
2008-01,0,-4.5,4,12.6,-8.7,1.25,12.46
2008-02,11.67,-2,7.4,16.8,-6.9,1.42,16.65
2008-03,0.56,1.6,10.8,20,-4.2,1.87,20.68
2008-04,23.84,6.1,15.1,24.2,-3.3,3.23,26.9
2008-05,115.88,12,20.3,28.6,5.2,2.94,32.04
2008-06,51.98,19,26.9,34.8,10.9,5.25,45.43
2008-07,53.33,19.4,25.7,32,14.5,3.6,32.59
2008-08,117.87,18.4,25,31.6,14.6,2.58,31.93
2008-09,186.59,13.1,19.8,26.6,12.2,0.88,20.76
2008-10,90.84,8.3,15.9,23.6,6.2,1.54,19.42
2008-11,2.43,1.6,10.5,19.4,-2.3,1.22,18.27
2008-12,1.45,-2.5,5.7,13.8,-7.7,1.55,13.31
2009-01,1.96,-4.1,5.3,14.8,-10,1.74,15.28
2009-02,18.1,-0.4,9.1,18.6,-6.6,1.78,18.83
2009-03,11.5,3.3,12.2,21.1,-4.3,2.34,22.97
2009-04,53.85,6.2,15.1,24,-0.9,2.33,26.2
2009-05,13.06,12.6,20,27.5,8.1,1.81,28.4
2009-06,79.76,18.1,25.5,33,12.4,3.04,38.47
2009-07,56.61,20.2,26.9,33.5,14.1,5.54,38.03
2009-08,21.44,18.9,26.5,34.1,13.2,4.74,39.96
2009-09,45.44,13.7,20.7,27.7,10.8,1.63,25.44
2009-10,23.62,6.6,14.3,22.1,5.1,0.8,19.9
2009-11,2.78,1.6,11.1,20.6,-1.1,0.88,19.24
2009-12,41.88,-5.3,1.9,9,-5.7,0.46,8.31
2010-01,37.15,-4.3,3.4,11.1,-5.4,0.52,9.91
2010-02,49.95,-2.6,3.4,9.3,-3.3,0.38,7.29
2010-03,84.36,1.9,9.8,17.7,-1.9,1.19,16.28
2010-04,130.12,7.8,15.3,22.9,2.7,1.89,21.73
2010-05,33.07,12.6,19.6,26.6,6.8,2.5,26.58
2010-06,46.48,19.6,26.7,33.7,14.7,3.9,37.25
2010-07,181.78,19.5,24.6,29.7,17.7,1.9,21.42
2010-08,16.3,19.6,26.7,33.9,14.4,4.91,37.14
2010-09,38.59,15.8,23.1,30.4,13.4,1.97,29.14
2010-10,54.06,8.1,16.8,25.4,4.4,2.08,24.34
2010-11,1.12,0.8,9.9,19.1,-4.2,1.65,18.77
2010-12,0.62,-1.3,7.2,15.7,-6.8,1.84,15.18
2011-01,0.74,-5.6,3.8,13.2,-9.7,1.03,13.05
2011-02,11.13,-5,4.6,14.2,-8.3,0.79,15.39
2011-03,6.05,3.3,12.9,22.6,-3.3,2.15,23.28
2011-04,0,8,18,28,-4.2,4.75,34.95
2011-05,8.19,12,20.8,29.6,-2.7,6.5,39.28
2011-06,1.71,21.2,29.3,37.5,4.8,12.82,58.37
2011-07,1.37,22.8,29.9,37.1,11.5,11.84,50.03
2011-08,54.47,22.2,29.7,37.2,10.1,11.25,52.2
2011-09,26.03,14.1,22.1,30.1,6.6,5.12,34.7
2011-10,33.54,8.3,16.6,25,3.7,2.28,25.53
2011-11,5.73,1.7,9.7,17.7,-2.7,1.83,15.74
2011-12,34.6,-2.1,3.1,8.2,-3,0.55,6.11
2012-01,0.03,-2.7,6.5,15.7,-6.7,1.41,14.97
2012-02,17.61,-0.9,6.5,14,-4.4,1.29,12.34
2012-03,22.49,5.7,14,22.4,-0.7,1.8,24.64
2012-04,25.54,10.4,19.2,28,1.4,3.67,32.57
2012-05,41.3,15,22.6,30.1,5.7,3.91,37.44
2012-06,48.97,19.1,26.5,34,11.1,6.05,42.31
2012-07,15.18,20.6,27.4,34.3,12.1,7.43,41.95
2012-08,40.85,20.4,27.5,34.5,12.2,7.2,41.63
2012-09,70.42,15.4,22.5,29.6,9.2,4.59,32.86
2012-10,5.01,8.3,16,23.7,3.7,2.49,22.76
2012-11,1,3.6,12.5,21.4,-2.2,2.61,21.43
2012-12,18.7,-2.2,6.2,14.6,-8.2,1.75,14.52
2013-01,22.55,-2.2,4.8,11.8,-5.4,1.02,10.99
2013-02,31.77,-1.6,6.3,14.2,-6.4,1.32,13.2
2013-03,0.76,1.8,11.1,20.3,-5.1,2.2,21.55
2013-04,0.67,4.8,14.3,23.8,-2.6,2.8,27.3
2013-05,12.85,13.3,21.3,29.4,3.6,4.49,35.79
2013-06,95.09,19.4,26.5,33.5,12.2,5.24,40.18
2013-07,66.36,19.8,25.8,31.8,13.1,5.97,33.22
2013-08,80.14,19.6,26.5,33.4,14.1,4.7,36.47
2013-09,13.73,16.5,23.6,30.8,11.2,3.96,32.44
2013-10,30.81,8.2,16.4,24.5,3.9,2.3,24.46
2013-11,12.82,1.5,8.8,16.1,-1.2,1.52,14.04
2013-12,18.8,-2.9,4.4,11.7,-5.7,1.26,11.52
2014-01,0,-4.7,4.4,13.5,-11,1.79,13.89
2014-02,4.38,-3,5.3,13.6,-7.7,1.8,14.73
2014-03,4.03,0.2,9.8,19.5,-7,2.63,20.88
2014-04,14.93,7.8,16.3,24.7,-2.9,4.13,27.72
2014-05,111.7,11.9,20.1,28.3,1.1,5.07,33.02
2014-06,63.48,18.6,25.4,32.1,14.4,3.28,33.95
2014-07,41.84,19.8,26.1,32.3,14.4,4.74,33.53
2014-08,35.22,19.5,26.4,33.4,13.2,4.74,37.93
2014-09,195.62,16.7,21.4,26.2,15,1.74,17.86
2014-10,7.96,9.7,17.6,25.5,7.4,1.6,22.84
2014-11,48.95,0.4,7.7,15.1,-3,1.4,13.54
2014-12,7.47,0.7,7,13.3,-1.1,0.68,9.76
2015-01,39.29,-3.1,3,9.1,-5,0.74,8.81
2015-02,15.6,-1.7,6.6,15,-4,0.96,15.4
2015-03,8.1,2.5,10.4,18.3,-0.3,1.12,17.15
2015-04,43.8,8.8,16.5,24.3,4,1.52,24.43
2015-05,303.93,12.3,18.7,25.1,9.8,1.06,20.72
2015-06,60.95,18.3,24.5,30.6,15.3,2.47,27.15
2015-07,98.49,20.3,26.5,32.7,16.2,4.25,31.7
2015-08,8.53,19.4,26.5,33.6,14.7,4.25,36.62
2015-09,16.5,17.5,24.5,31.6,12.7,4.01,33.18
2015-10,116.04,11.1,17.8,24.4,8.4,1.53,20.44
2015-11,24.23,3,10.5,17.9,1.3,0.85,15.04
2015-12,35.74,-1,6.6,14.3,-3.6,1.11,12.57
2016-01,9.2,-2.4,4.9,12.2,-4.7,0.8,10.97
2016-02,6.43,0.3,9.1,17.9,-5.3,1.71,17.95
2016-03,3.08,5.3,13.8,22.3,-2.1,2.79,22.79
2016-04,26.12,8.4,16.4,24.4,3,2.01,24.79
2016-05,88.74,12.9,20,27.1,6.7,2.71,28.82
2016-06,59.11,19,25.5,31.9,14.4,3.6,32.61
2016-07,14.91,21.8,29.3,36.8,13.5,8.21,48.92
2016-08,80.27,19,25.7,32.4,14.5,3.83,34.04
2016-09,98.53,17.1,22.8,28.6,14.9,1.34,22.67
2016-10,27.62,11.4,19.3,27.2,8.7,1.59,25.95
2016-11,15.04,5.7,12.8,19.8,2.8,1.21,16.08
2016-12,13.09,-1.9,5.4,12.7,-5.1,1.06,11.41
2017-01,54.81,-0.7,6.1,13,-4.9,1.51,11.85
2017-02,16.01,2,10.7,19.4,-4.5,2.28,20.56
2017-03,22.86,5.9,14.6,23.4,0.8,1.63,23.8
2017-04,29.48,9.2,16.9,24.7,4.2,1.65,24.93
2017-05,19.84,11.6,20,28.5,3.4,4.06,32.86
2017-06,58.08,18.8,26.3,33.8,13.2,3.49,40.63
2017-07,160.08,20.3,27.2,34,14.5,4.66,38.01
2017-08,102.83,18.5,24.5,30.5,16.7,1.13,25.25
2017-09,79.16,15.8,22.9,29.9,11.4,2.94,30.66
2017-10,11.61,8.8,16.5,24.1,5.3,1.55,20.34
2017-11,1.5,3.9,12.3,20.7,-0.4,1.55,19.24
2017-12,0.04,-1.9,6.1,14,-6.8,1.51,13.62
2018-01,0,-5.2,3.8,12.8,-11.5,1.81,13.5
2018-02,3.91,-2,7.1,16.3,-6.2,1.54,16.14
2018-03,26.03,4.9,13.3,21.7,-5.1,3.11,22.93
2018-04,1.68,5.4,14.9,24.4,-2.5,3.21,27.15
2018-05,34.85,16.9,25.1,33.3,7,5.5,44.37
2018-06,48.96,20.3,28,35.7,12.6,6.21,46.49
2018-07,22.78,21.3,28,34.7,12.8,7.38,41.97
2018-08,47.89,20.6,27.1,33.7,13.6,6.54,38.1
2018-09,109.76,16.5,22.4,28.3,14.3,1.26,23.28
2018-10,128.26,9.7,15.4,21.2,9.4,0.48,13.77
2018-11,3.82,0.7,7.9,15.2,-2.7,1.32,13.37
2018-12,35.11,-1.6,5,11.6,-3.3,0.82,9.28
2019-01,0,-1.2,5.9,13,-5.3,1.28,11.6
2019-02,0.14,-0.6,7.6,15.7,-5.1,1.42,14.93
2019-03,34.31,2.3,9.4,16.6,-2.1,1.23,14.74
2019-04,50.17,8.5,16.2,23.9,3.3,2.04,24.13
2019-05,115.52,13.4,19.8,26.2,9.5,1.7,23.72
2019-06,94.36,17.8,24.8,31.8,13.1,3.46,33.83
2019-07,44.82,21,27.9,34.8,13.7,6.91,42.07
2019-08,10.65,22,29.1,36.3,14.3,8.01,46.51
2019-09,135.35,19.1,25.4,31.7,14.9,3.7,30.82
2019-10,10.48,7.6,14.9,22.3,3,2.76,20.36
2019-11,29.52,1.5,8.9,16.3,-1,1.33,13.58
2019-12,14.29,0.3,7.7,15.1,-4.4,1.71,13.11
2020-01,10.56,-0.2,7.2,14.6,-4.2,1.24,12.98
2020-02,15.17,-1.6,5.7,13.1,-4.6,1.12,12.1
2020-03,70.12,6.8,13.3,19.9,2.3,2.04,17.4
2020-04,0.06,8.1,16,24,1.8,2.82,25.01
2020-05,52.39,14.3,22.5,30.8,6.5,4.35,36.94
2020-06,30.61,18.7,26.1,33.6,10.5,5.87,40.62
2020-07,27.82,22.3,29.5,36.7,13.5,8.27,48.49
2020-08,13.05,20.9,28.3,35.8,11.8,8.59,46.78
2020-09,4.84,14,21.4,28.7,9.8,2.58,29.74
2020-10,20.98,7.9,16.3,24.6,1.1,3.91,28.48
2020-11,1.8,5.5,13.2,20.9,0.2,2.49,19.65
2020-12,1.39,-2,6.1,14.1,-8.4,1.89,13.48
